 0.0000000000000E+00  2.3181424059429E-01 -6.4182155740528E-03  1.4553395963141E+00  0.0000000000000E+00  1.0000000000000E+00  0.0000000000000E+00  1.4553395963141E+00
 5.6228775510204E+00  2.3181424059429E-01 -6.4182155740509E-03  1.4553395963141E+00  1.8746139158558E-15  2.7386769344282E-01  9.9992139333867E-01  1.5642663896093E+00
 1.1245755102041E+01  2.3181424059429E-01 -6.4182155740507E-03  1.4553395963141E+00  1.0055648778837E-15 -9.2483927934465E-01  5.4769233123557E-01  1.6813459510472E+00
 1.6868632653061E+01  2.3181424059429E-01 -6.4182155740499E-03  1.4553395963140E+00  8.2342099075017E-16 -8.0093287920940E-01 -7.7477134534483E-01  1.8071884852099E+00
 2.2491510204082E+01  2.3181424059429E-01 -6.4182155740493E-03  1.4553395963140E+00  5.5903407920196E-16  5.5536080292448E-01 -1.0130547618450E+00  1.9424498682386E+00
 2.8114387755102E+01  2.3181424059429E-01 -6.4182155740494E-03  1.4553395963140E+00  3.8879206405745E-16  1.1650705111179E+00  2.7787417690818E-01  2.0878350661813E+00
 3.3737265306122E+01  2.3181424059429E-01 -6.4182155740493E-03  1.4553395963140E+00  2.6788756739814E-16  4.1222839431217E-02  1.2410796887119E+00  2.2441018091906E+00
 3.9360142857143E+01  2.3181424059429E-01 -6.4182155740487E-03  1.4553395963140E+00  7.3958316643043E-16 -1.2296925276289E+00  3.8111123076769E-01  2.4120645407222E+00
 4.4983020408163E+01  2.3181424059429E-01 -6.4182155740488E-03  1.4553395963140E+00  3.4565077403560E-16 -7.1785432907183E-01 -1.1252218118894E+00  2.5925986623165E+00
 5.0605897959184E+01  2.3181424059429E-01 -6.4182155740488E-03  1.4553395963140E+00  3.1708146424577E-16  9.2853625262862E-01 -1.0259598031734E+00  2.7866450960855E+00
 5.6228775510204E+01  2.3181424059429E-01 -6.4182155740490E-03  1.4553395963140E+00  2.2325803187630E-16  1.2801752376840E+00  6.4748601863374E-01  2.9952151886860E+00
 6.1851653061224E+01  2.3181424059429E-01 -6.4182155740490E-03  1.4553395963140E+00  1.2506265957375E-16 -2.9683648237244E-01  1.4574001098423E+00  3.2193959823365E+00
 6.7474530612245E+01  2.3181424059429E-01 -6.4182155740487E-03  1.4553395963140E+00  5.1593251930222E-16 -1.5385794712424E+00  1.0232165745821E-01  3.4603558803504E+00
 7.3097408163265E+01  2.3181424059429E-01 -6.4182155740486E-03  1.4553395963140E+00  7.6969984422992E-17 -5.2368082526195E-01 -1.5104359323297E+00  3.7193507367134E+00
 7.8720285714286E+01  2.3181424059429E-01 -6.4182155740487E-03  1.4553395963140E+00  4.4455000995648E-16  1.3668979422891E+00 -9.3729926534093E-01  3.9977304014435E+00
 8.4343163265306E+01  2.3181424059429E-01 -6.4182155740489E-03  1.4553395963140E+00  2.9882266330356E-16  1.3115747740014E+00  1.1100945071409E+00  4.2969457558466E+00
 8.9966040816327E+01  2.3181424059429E-01 -6.4182155740491E-03  1.4553395963140E+00  3.1552402399210E-16 -7.5080928818440E-01  1.6154906976616E+00  4.6185562743353E+00
 9.5588918367347E+01  2.3181424059429E-01 -6.4182155740489E-03  1.4553395963140E+00  2.5599557996967E-16 -1.8209861173019E+00 -3.0831955842607E-01  4.9642381522221E+00
 1.0121179591837E+02  2.3181424059429E-01 -6.4182155740488E-03  1.4553395963140E+00  3.1660490980193E-16 -1.9041394528188E-01 -1.9052817419723E+00  5.3357930418470E+00
 1.0683467346939E+02  2.3181424059429E-01 -6.4182155740487E-03  1.4553395963140E+00  2.7827755453424E-16  1.8529837461420E+00 -7.1219409351000E-01  5.7351574425733E+00
 1.1245755102041E+02  2.3181424059429E-01 -6.4182155740491E-03  1.4553395963140E+00  6.3400029528664E-16  1.2196104948530E+00  1.6577911356030E+00  6.1644127935889E+00
 1.1808042857143E+02  2.3181424059429E-01 -6.4182155740490E-03  1.4553395963140E+00  2.4076203908772E-16 -1.3236489090526E+00  1.6735300598614E+00  6.6257963221167E+00
 1.2370330612245E+02  2.3181424059429E-01 -6.4182155740488E-03  1.4553395963140E+00  3.1618417941576E-16 -2.0359031829010E+00 -8.6521904402959E-01  7.1217127035737E+00
 1.2932618367347E+02  2.3181424059429E-01 -6.4182155740494E-03  1.4553395963140E+00  7.4558584368400E-16  3.0758292327525E-01 -2.2726986912602E+00  7.6547465944504E+00
 1.3494906122449E+02  2.3181424059429E-01 -6.4182155740486E-03  1.4553395963140E+00  7.3859377441002E-16  2.3567570677436E+00 -3.1486000325734E-01  8.2276761032279E+00
 1.4057193877551E+02  2.3181424059429E-01 -6.4182155740488E-03  1.4553395963140E+00  3.2736705862523E-16  9.6027487531165E-01  2.2703418280894E+00  8.8434872695468E+00
 1.4619481632653E+02  2.3181424059429E-01 -6.4182155740490E-03  1.4553395963140E+00  2.1343452003263E-16 -2.0071750989255E+00  1.5819726710953E+00  9.5053896270848E+00
 1.5181769387755E+02  2.3181424059429E-01 -6.4182155740490E-03  1.4553395963140E+00  4.8475993878258E-16 -2.1315487321838E+00 -1.5737661150698E+00  1.0216832931261E+01
 1.5744057142857E+02  2.3181424059429E-01 -6.4182155740487E-03  1.4553395963140E+00  4.1312087373627E-16  9.8988007182568E-01 -2.5623848742071E+00  1.0981525138945E+01
 1.6306344897959E+02  2.3181424059429E-01 -6.4182155740488E-03  1.4553395963140E+00  2.1360205557161E-16  2.8332796257430E+00  2.8804782544626E-01  1.1803451733882E+01
 1.6868632653061E+02  2.3181424059429E-01 -6.4182155740493E-03  1.4553395963140E+00  9.7322258857785E-16  4.8791857301231E-01  2.9119439046471E+00  1.2686896498556E+01
 1.7430920408163E+02  2.3181424059429E-01 -6.4182155740489E-03  1.4553395963140E+00  7.3786439822870E-16 -2.7780898722800E+00  1.2853675799628E+00  1.3636463840746E+01
 1.7993208163265E+02  2.3181424059429E-01 -6.4182155740487E-03  1.4553395963140E+00  3.9752152462843E-16 -2.0460956070069E+00 -2.4258508415596E+00  1.4657102791147E+01
 1.8555495918367E+02  2.3181424059429E-01 -6.4182155740491E-03  1.4553395963140E+00  4.4316143457495E-16  1.8653006690696E+00 -2.7102969448767E+00  1.5754132797120E+01
