 0.00000000E+000  2.35694937E-001 -2.88699852E-002  2.37456479E-001
 1.12457551E+000  2.36875997E-001  3.30938162E-002  2.39176585E-001
 2.24915102E+000  2.21938566E-001  9.37042807E-002  2.40909151E-001
 3.37372653E+000  1.91665792E-001  1.48813030E-001  2.42654268E-001
 4.49830204E+000  1.47896838E-001  1.94586135E-001  2.44412026E-001
 5.62287755E+000  9.34169446E-002  2.27769854E-001  2.46182517E-001
 6.74745306E+000  3.17814682E-002  2.45920704E-001  2.47965834E-001
 7.87202857E+000 -3.29151119E-002  2.47583695E-001  2.49762068E-001
 8.99660408E+000 -9.63102633E-002  2.32405807E-001  2.51571314E-001
 1.01211796E+001 -1.54066673E-001  2.01176068E-001  2.53393666E-001
 1.12457551E+001 -2.02168066E-001  1.55788406E-001  2.55229219E-001
 1.23703306E+001 -2.37197456E-001  9.91287061E-002  2.57078069E-001
 1.34949061E+001 -2.56578619E-001  3.48926510E-002  2.58940311E-001
 1.46194816E+001 -2.58763808E-001 -3.26542503E-002  2.60816044E-001
 1.57440571E+001 -2.43354139E-001 -9.89589369E-002  2.62705363E-001
 1.68686327E+001 -2.11143462E-001 -1.59486763E-001  2.64608369E-001
 1.79932082E+001 -1.64081634E-001 -2.10030661E-001  2.66525160E-001
 1.91177837E+001 -1.05158503E-001 -2.47002480E-001  2.68455836E-001
 2.02423592E+001 -3.82153639E-002 -2.67686412E-001  2.70400498E-001
 2.13669347E+001  3.23043214E-002 -2.70436665E-001  2.72359246E-001
 2.24915102E+001  1.01648854E-001 -2.54805137E-001  2.74332184E-001
 2.36160857E+001  1.65077492E-001 -2.21589349E-001  2.76319413E-001
 2.47406612E+001  2.18183548E-001 -1.72796236E-001  2.78321037E-001
 2.58652367E+001  2.57199417E-001 -1.11523020E-001  2.80337161E-001
 2.69898122E+001  2.79262517E-001 -4.17620837E-002  2.82367890E-001
 2.81143878E+001  2.82623444E-001  3.18579683E-002  2.84413328E-001
 2.92389633E+001  2.66781322E-001  1.04378352E-001  2.86473584E-001
 3.03635388E+001  2.32536078E-001  1.70843090E-001  2.88548764E-001
 3.14881143E+001  1.81952865E-001  2.26636647E-001  2.90638976E-001
 3.26126898E+001  1.18239782E-001  2.67803280E-001  2.92744330E-001
 3.37372653E+001  4.55459667E-002  2.91326096E-001  2.94864934E-001
 3.48618408E+001 -3.13073619E-002  2.95346210E-001  2.97000900E-001
 3.59864163E+001 -1.07145542E-001  2.79306203E-001  2.99152339E-001
 3.71109918E+001 -1.76787820E-001  2.44007018E-001  3.01319362E-001
 3.82355673E+001 -2.35400172E-001  1.91573154E-001  3.03502083E-001
 3.93601429E+001 -2.78829627E-001  1.25327193E-001  3.05700616E-001
 4.04847184E+001 -3.03897069E-001  4.95808844E-002  3.07915074E-001
 4.16092939E+001 -3.08627950E-001 -3.06441739E-002  3.10145573E-001
 4.27338694E+001 -2.92404310E-001 -1.09948284E-001  3.12392230E-001
 4.38584449E+001 -2.56026598E-001 -1.82915970E-001  3.14655162E-001
 4.49830204E+001 -2.01679768E-001 -2.44484640E-001  3.16934486E-001
 4.61075959E+001 -1.32804576E-001 -2.90294578E-001  3.19230321E-001
 4.72321714E+001 -5.38814596E-002 -3.16996139E-001  3.21542786E-001
 4.83567469E+001  2.98595479E-002 -3.22492608E-001  3.23872003E-001
 4.94813224E+001  1.12784178E-001 -3.06101247E-001  3.26218093E-001
 5.06058980E+001  1.89231849E-001 -2.68620359E-001  3.28581177E-001
 5.17304735E+001  2.53900876E-001 -2.12296444E-001  3.30961380E-001
 5.28550490E+001  3.02214829E-001 -1.40692225E-001  3.33358824E-001
 5.39796245E+001  3.30644823E-001 -5.84631059E-002  3.35773635E-001
 5.51042000E+001  3.36965128E-001  2.89440699E-002  3.38205938E-001
 5.62287755E+001  3.20423734E-001  1.15650536E-001  3.40655861E-001
 5.73533510E+001  2.81815003E-001  1.95739781E-001  3.43123531E-001
 5.84779265E+001  2.23448044E-001  2.63660018E-001  3.45609076E-001
 5.96025020E+001  1.49011445E-001  3.14607676E-001  3.48112627E-001
 6.07270776E+001  6.33420677E-002  3.44865486E-001  3.50634312E-001
 6.18516531E+001 -2.78877365E-002  3.52071492E-001  3.53174265E-001
 6.29762286E+001 -1.18544369E-001  3.35399653E-001  3.55732617E-001
 6.41008041E+001 -2.02444092E-001  2.95638441E-001  3.58309501E-001
 6.52253796E+001 -2.73773525E-001  2.35160611E-001  3.60905051E-001
 6.63499551E+001 -3.27491031E-001  1.57784604E-001  3.63519404E-001
 6.74745306E+001 -3.59681367E-001  6.85354631E-002  3.66152694E-001
 6.85991061E+001 -3.67838761E-001 -2.66799216E-002  3.68805060E-001
 6.97236816E+001 -3.51058098E-001 -1.21462361E-001  3.71476639E-001
 7.08482571E+001 -3.10119849E-001 -2.09349111E-001  3.74167571E-001
 7.19728327E+001 -2.47461414E-001 -2.84253183E-001  3.76877996E-001
 7.30974082E+001 -1.67035182E-001 -3.40883444E-001  3.79608054E-001
 7.42219837E+001 -7.40613286E-002 -3.75116615E-001  3.82357889E-001
 7.53465592E+001  2.53093414E-002 -3.84295119E-001  3.85127643E-001
 7.64711347E+001  1.24400847E-001 -3.67429430E-001  3.87917461E-001
 7.75957102E+001  2.16459152E-001 -3.25289726E-001  3.90727488E-001
 7.87202857E+001  2.95111109E-001 -2.60379015E-001  3.93557871E-001
 7.98448612E+001  3.54804123E-001 -1.76787829E-001  3.96408757E-001
 8.09694367E+001  3.91196322E-001 -7.99386661E-002  3.99280294E-001
 8.20940122E+001  4.01469921E-001  2.37640174E-002  4.02172632E-001
 8.32185878E+001  3.84545324E-001  1.27355790E-001  4.05085922E-001
 8.43431633E+001  3.41179946E-001  2.23778511E-001  4.08020315E-001
 8.54677388E+001  2.73943319E-001  3.06359758E-001  4.10975965E-001
 8.65923143E+001  1.87068417E-001  3.69272953E-001  4.13953025E-001
 8.77168898E+001  8.61874918E-002  4.07946559E-001  4.16951650E-001
 8.88414653E+001 -2.20312379E-002  4.19393733E-001  4.19971998E-001
 8.99660408E+001 -1.30322756E-001  4.02438831E-001  4.23014224E-001
 9.10906163E+001 -2.31311451E-001  3.57823826E-001  4.26078488E-001
 9.22151918E+001 -3.18011930E-001  2.88185644E-001  4.29164949E-001
