 400
 8.2208418E-16 -1.2829737E-12  4.9665349E+02  1.0000000E+00  6.7894046E+02  0.0000000E+00 -1.0943305E-08 -9.3745497E-13 -9.9999991E-01 -4.2803411E-04
 2.5002483E-04  1.2022589E-01  4.5079174E+02  9.3747798E-01  6.2058372E+02  0.0000000E+00  2.1158138E-05  2.4883465E-04 -9.8610639E-01  1.6611496E-01
 5.0019863E-04  2.2099910E-01  3.5544750E+02  8.0450260E-01  4.4962073E+02  0.0000000E+00  8.0142535E-05  4.9176083E-04 -9.5478085E-01  2.9731048E-01
 7.5067041E-04  3.0099300E-01  2.8806179E+02  7.1842022E-01  3.2184816E+02  0.0000000E+00  1.6619995E-04  7.2688920E-04 -9.2302882E-01  3.8473081E-01
 1.0015893E-03  3.6749275E-01  2.4143309E+02  6.5801786E-01  2.5965015E+02  0.0000000E+00  2.7108451E-04  9.5477624E-04 -8.9338903E-01  4.4928393E-01
 1.2531045E-03  4.2263202E-01  1.9870637E+02  5.8916465E-01  2.1433273E+02  0.0000000E+00  3.9093060E-04  1.1758598E-03 -8.6503702E-01  5.0170803E-01
 1.5053654E-03  4.6823143E-01  1.6434611E+02  5.2837319E-01  1.7115451E+02  0.0000000E+00  5.2292928E-04  1.3907996E-03 -8.3968394E-01  5.4307540E-01
 1.7585216E-03  5.0643361E-01  1.3914460E+02  4.8316063E-01  1.3069680E+02  0.0000000E+00  6.6460355E-04  1.6005817E-03 -8.1840388E-01  5.7464344E-01
 2.0127230E-03  5.3978630E-01  1.2506146E+02  4.6632172E-01  9.5741176E+01  0.0000000E+00  8.1377109E-04  1.8064046E-03 -8.0171069E-01  5.9771229E-01
 2.2681197E-03  5.7089992E-01  1.1976035E+02  4.7579409E-01  7.4378555E+01  0.0000000E+00  9.6869379E-04  2.0094417E-03 -7.8876196E-01  6.1469876E-01
 2.5248623E-03  6.0167367E-01  1.2065567E+02  5.0631926E-01  6.2402970E+01  0.0000000E+00  1.1282643E-03  2.2105694E-03 -7.7820601E-01  6.2800908E-01
 2.7831017E-03  6.3330062E-01  1.2422318E+02  5.4591093E-01  6.4826227E+01  0.0000000E+00  1.2920260E-03  2.4102397E-03 -7.6807955E-01  6.4035443E-01
 3.0429891E-03  6.6599145E-01  1.2579392E+02  5.7476644E-01  7.4270177E+01  0.0000000E+00  1.4601372E-03  2.6084273E-03 -7.5665126E-01  6.5381868E-01
 3.3046762E-03  6.9841382E-01  1.2139780E+02  5.7441650E-01  8.5016002E+01  0.0000000E+00  1.6332528E-03  2.8046633E-03 -7.4276761E-01  6.6954931E-01
 3.5683154E-03  7.2954031E-01  1.1420731E+02  5.5860891E-01  9.3369577E+01  0.0000000E+00  1.8120417E-03  2.9984080E-03 -7.2671357E-01  6.8694060E-01
 3.8340595E-03  7.5868214E-01  1.0483294E+02  5.2978147E-01  9.8248821E+01  0.0000000E+00  1.9970215E-03  3.1891918E-03 -7.0890739E-01  7.0530157E-01
 4.1020617E-03  7.8530021E-01  9.3689008E+01  4.8939003E-01  1.0094272E+02  0.0000000E+00  2.1885659E-03  3.3766263E-03 -6.8971047E-01  7.2408526E-01
 4.3724761E-03  8.0900369E-01  8.1533402E+01  4.4066901E-01  9.9938781E+01  0.0000000E+00  2.3868921E-03  3.5604363E-03 -6.6970688E-01  7.4262555E-01
 4.6454573E-03  8.2956956E-01  6.9154513E+01  3.8725424E-01  9.6643013E+01  0.0000000E+00  2.5920728E-03  3.7404782E-03 -6.4943432E-01  7.6041769E-01
 4.9211605E-03  8.4704523E-01  5.8021134E+01  3.3709099E-01  8.9845025E+01  0.0000000E+00  2.8040316E-03  3.9167777E-03 -6.2964171E-01  7.7688565E-01
 5.1997419E-03  8.6197009E-01  4.9431512E+01  2.9819028E-01  8.2448483E+01  0.0000000E+00  3.0225687E-03  4.0895364E-03 -6.1083845E-01  7.9175526E-01
 5.4813581E-03  8.7487114E-01  4.2400794E+01  2.6565505E-01  7.5365716E+01  0.0000000E+00  3.2474564E-03  4.2590350E-03 -5.9312396E-01  8.0511115E-01
 5.7661666E-03  8.8608362E-01  3.6522184E+01  2.3766718E-01  6.8848896E+01  0.0000000E+00  3.4785014E-03  4.4255622E-03 -5.7648315E-01  8.1710904E-01
 6.0543260E-03  8.9588300E-01  3.1643055E+01  2.1384195E-01  6.2792731E+01  0.0000000E+00  3.7155411E-03  4.5894087E-03 -5.6090926E-01  8.2787729E-01
 6.3459952E-03  9.0450741E-01  2.7630972E+01  1.9385802E-01  5.7055356E+01  0.0000000E+00  3.9584420E-03  4.7508637E-03 -5.4639133E-01  8.3753001E-01
 6.6413344E-03  9.1216626E-01  2.4354258E+01  1.7731940E-01  5.1956468E+01  0.0000000E+00  4.2071038E-03  4.9102084E-03 -5.3285912E-01  8.4620397E-01
 6.9405045E-03  9.1904518E-01  2.1729058E+01  1.6409490E-01  4.7366588E+01  0.0000000E+00  4.4614523E-03  5.0677140E-03 -5.2025980E-01  8.5400804E-01
 7.2436674E-03  9.2530475E-01  1.9650121E+01  1.5382926E-01  4.3124041E+01  0.0000000E+00  4.7214412E-03  5.2236370E-03 -5.0853451E-01  8.6104161E-01
 7.5509859E-03  9.3107824E-01  1.7983357E+01  1.4584389E-01  3.9608264E+01  0.0000000E+00  4.9870539E-03  5.3782115E-03 -4.9756590E-01  8.6742618E-01
 7.8626236E-03  9.3646325E-01  1.6595505E+01  1.3933724E-01  3.6632916E+01  0.0000000E+00  5.2583005E-03  5.5316463E-03 -4.8725387E-01  8.7326037E-01
 8.1787454E-03  9.4149010E-01  1.5211385E+01  1.3214164E-01  3.4035918E+01  0.0000000E+00  5.5352200E-03  5.6841180E-03 -4.7748842E-01  8.7863804E-01
 8.4995170E-03  9.4613777E-01  1.3822068E+01  1.2416892E-01  3.1569498E+01  0.0000000E+00  5.8178716E-03  5.8357803E-03 -4.6822528E-01  8.8360912E-01
 8.8251051E-03  9.5043408E-01  1.2595062E+01  1.1694945E-01  2.9252121E+01  0.0000000E+00  6.1063234E-03  5.9867846E-03 -4.5945799E-01  8.8819950E-01
 9.1556776E-03  9.5441742E-01  1.1536017E+01  1.1066442E-01  2.7048081E+01  0.0000000E+00  6.4006486E-03  6.1372839E-03 -4.5118046E-01  8.9243274E-01
 9.4914031E-03  9.5813481E-01  1.0639929E+01  1.0540046E-01  2.4965304E+01  0.0000000E+00  6.7009263E-03  6.2874314E-03 -4.4338208E-01  8.9633271E-01
 9.8324517E-03  9.6163604E-01  9.9183460E+00  1.0141223E-01  2.2954580E+01  0.0000000E+00  7.0072409E-03  6.4373808E-03 -4.3605352E-01  8.9992073E-01
 1.0178994E-02  9.6497085E-01  9.3567295E+00  9.8699452E-02  2.1130801E+01  0.0000000E+00  7.3196834E-03  6.5872833E-03 -4.2917031E-01  9.0322359E-01
 1.0531202E-02  9.6818989E-01  8.9478708E+00  9.7327848E-02  1.9448011E+01  0.0000000E+00  7.6383505E-03  6.7372881E-03 -4.2271197E-01  9.0626408E-01
 1.0889250E-02  9.7134215E-01  8.6832535E+00  9.7343780E-02  1.7913792E+01  0.0000000E+00  7.9633455E-03  6.8875399E-03 -4.1665167E-01  9.0906622E-01
 1.1253310E-02  9.7447501E-01  8.5470447E+00  9.8701909E-02  1.6536273E+01  0.0000000E+00  8.2947787E-03  7.0381770E-03 -4.1095763E-01  9.1165444E-01
 1.1623559E-02  9.7763341E-01  8.5297263E+00  1.0141406E-01  1.5257824E+01  0.0000000E+00  8.6327673E-03  7.1893301E-03 -4.0559952E-01  9.1405089E-01
 1.2000172E-02  9.8085792E-01  8.6086617E+00  1.0532149E-01  1.4218101E+01  0.0000000E+00  8.9774375E-03  7.3411175E-03 -4.0052490E-01  9.1628588E-01
 1.2383326E-02  9.8418431E-01  8.7648179E+00  1.1028178E-01  1.3362495E+01  0.0000000E+00  9.3289241E-03  7.4936444E-03 -3.9568729E-01  9.1838530E-01
 1.2773201E-02  9.8764085E-01  8.9709821E+00  1.1602209E-01  1.2700996E+01  0.0000000E+00  9.6873717E-03  7.6469980E-03 -3.9103041E-01  9.2037776E-01
 1.3169975E-02  9.9124564E-01  9.1941264E+00  1.2215581E-01  1.2245173E+01  0.0000000E+00  1.0052937E-02  7.8012438E-03 -3.8649020E-01  9.2229351E-01
 1.3573829E-02  9.9500115E-01  9.3897845E+00  1.2809566E-01  1.1928094E+01  0.0000000E+00  1.0425787E-02  7.9564220E-03 -3.8200408E-01  9.2416064E-01
 1.3984945E-02  9.9887770E-01  9.4312097E+00  1.3204314E-01  1.1878639E+01  0.0000000E+00  1.0806107E-02  8.1125390E-03 -3.7747856E-01  9.2601833E-01
 1.4403503E-02  1.0027975E+00  9.2736291E+00  1.3320012E-01  1.1855546E+01  0.0000000E+00  1.1194091E-02  8.2695719E-03 -3.7287215E-01  9.2788273E-01
 1.4829689E-02  1.0066989E+00  9.0237361E+00  1.3292872E-01  1.1798573E+01  0.0000000E+00  1.1589940E-02  8.4274862E-03 -3.6818890E-01  9.2975101E-01
 1.5263685E-02  1.0105452E+00  8.6960204E+00  1.3134823E-01  1.1718506E+01  0.0000000E+00  1.1993856E-02  8.5862466E-03 -3.6343664E-01  9.3161892E-01
 1.5705678E-02  1.0143087E+00  8.3253698E+00  1.2891102E-01  1.1618982E+01  0.0000000E+00  1.2406038E-02  8.7458179E-03 -3.5862400E-01  9.3348210E-01
 1.6155852E-02  1.0179658E+00  7.9187510E+00  1.2567630E-01  1.1482336E+01  0.0000000E+00  1.2826686E-02  8.9061656E-03 -3.5376391E-01  9.3533475E-01
 1.6614396E-02  1.0214976E+00  7.4834254E+00  1.2171599E-01  1.1315423E+01  0.0000000E+00  1.3256001E-02  9.0672567E-03 -3.4886806E-01  9.3717185E-01
 1.7081495E-02  1.0248883E+00  7.0338613E+00  1.1723119E-01  1.1116547E+01  0.0000000E+00  1.3694180E-02  9.2290612E-03 -3.4395041E-01  9.3898782E-01
 1.7557340E-02  1.0281242E+00  6.5701859E+00  1.1219946E-01  1.0893644E+01  0.0000000E+00  1.4141420E-02  9.3915521E-03 -3.3902487E-01  9.4077741E-01
 1.8042117E-02  1.0311962E+00  6.1045655E+00  1.0680731E-01  1.0625932E+01  0.0000000E+00  1.4597917E-02  9.5547083E-03 -3.3411139E-01  9.4253360E-01
 1.8536018E-02  1.0340972E+00  5.6462948E+00  1.0120888E-01  1.0320881E+01  0.0000000E+00  1.5063862E-02  9.7185148E-03 -3.2922861E-01  9.4425024E-01
 1.9039232E-02  1.0368247E+00  5.2001103E+00  9.5489722E-02  9.9770030E+00  0.0000000E+00  1.5539445E-02  9.8829650E-03 -3.2439802E-01  9.4592067E-01
 1.9551949E-02  1.0393821E+00  4.7817359E+00  8.9949845E-02  9.6021407E+00  0.0000000E+00  1.6024854E-02  1.0048062E-02 -3.1964108E-01  9.4753870E-01
 2.0074362E-02  1.0417806E+00  4.4133452E+00  8.5041982E-02  9.1796345E+00  0.0000000E+00  1.6520271E-02  1.0213822E-02 -3.1498750E-01  9.4909582E-01
 2.0606661E-02  1.0440495E+00  4.1226759E+00  8.1370266E-02  8.7498746E+00  0.0000000E+00  1.7025875E-02  1.0380275E-02 -3.1045729E-01  9.5058733E-01
 2.1149038E-02  1.0462221E+00  3.8937806E+00  7.8711504E-02  8.3300711E+00  0.0000000E+00  1.7541843E-02  1.0547457E-02 -3.0605510E-01  9.5201380E-01
 2.1701686E-02  1.0483201E+00  3.7061638E+00  7.6722753E-02  7.9420300E+00  0.0000000E+00  1.8068352E-02  1.0715405E-02 -3.0177346E-01  9.5337966E-01
 2.2264796E-02  1.0503624E+00  3.5535059E+00  7.5324559E-02  7.5788147E+00  0.0000000E+00  1.8605582E-02  1.0884155E-02 -2.9760763E-01  9.5468827E-01
 2.2838561E-02  1.0523659E+00  3.4342159E+00  7.4529731E-02  7.2324365E+00  0.0000000E+00  1.9153712E-02  1.1053740E-02 -2.9355246E-01  9.5594297E-01
 2.3423172E-02  1.0543452E+00  3.3418058E+00  7.4241049E-02  6.9233066E+00  0.0000000E+00  1.9712923E-02  1.1224190E-02 -2.8959676E-01  9.5714874E-01
 2.4018823E-02  1.0563138E+00  3.2715077E+00  7.4388661E-02  6.6440747E+00  0.0000000E+00  2.0283398E-02  1.1395530E-02 -2.8573069E-01  9.5830996E-01
 2.4625705E-02  1.0582834E+00  3.2213789E+00  7.4959816E-02  6.3865503E+00  0.0000000E+00  2.0865323E-02  1.1567779E-02 -2.8194423E-01  9.5943079E-01
 2.5244010E-02  1.0602632E+00  3.1846160E+00  7.5823136E-02  6.1728308E+00  0.0000000E+00  2.1458882E-02  1.1740948E-02 -2.7821984E-01  9.6051742E-01
 2.5873930E-02  1.0622597E+00  3.1546122E+00  7.6838287E-02  5.9948583E+00  0.0000000E+00  2.2064266E-02  1.1915041E-02 -2.7454160E-01  9.6157522E-01
 2.6515654E-02  1.0642752E+00  3.1250646E+00  7.7858743E-02  5.8443362E+00  0.0000000E+00  2.2681666E-02  1.2090046E-02 -2.7089352E-01  9.6260932E-01
 2.7169374E-02  1.0663041E+00  3.0770746E+00  7.8403705E-02  5.7384680E+00  0.0000000E+00  2.3311277E-02  1.2265941E-02 -2.6724971E-01  9.6362731E-01
 2.7835279E-02  1.0683256E+00  2.9918025E+00  7.7951568E-02  5.6454353E+00  0.0000000E+00  2.3953298E-02  1.2442684E-02 -2.6359583E-01  9.6463321E-01
 2.8513558E-02  1.0703209E+00  2.8898392E+00  7.6985879E-02  5.5511407E+00  0.0000000E+00  2.4607927E-02  1.2620229E-02 -2.5993111E-01  9.6562716E-01
 2.9204398E-02  1.0722791E+00  2.7782935E+00  7.5669096E-02  5.4557653E+00  0.0000000E+00  2.5275362E-02  1.2798528E-02 -2.5625793E-01  9.6660844E-01
 2.9907987E-02  1.0741920E+00  2.6594230E+00  7.4044480E-02  5.3588142E+00  0.0000000E+00  2.5955800E-02  1.2977530E-02 -2.5257867E-01  9.6757636E-01
 3.0624510E-02  1.0760535E+00  2.5362480E+00  7.2181686E-02  5.2605034E+00  0.0000000E+00  2.6649434E-02  1.3157185E-02 -2.4889575E-01  9.6853028E-01
 3.1354152E-02  1.0778584E+00  2.4107581E+00  7.0127282E-02  5.1606856E+00  0.0000000E+00  2.7356459E-02  1.3337442E-02 -2.4521178E-01  9.6946954E-01
 3.2097095E-02  1.0796022E+00  2.2840035E+00  6.7904527E-02  5.0594867E+00  0.0000000E+00  2.8077065E-02  1.3518248E-02 -2.4152946E-01  9.7039349E-01
 3.2853521E-02  1.0812813E+00  2.1563130E+00  6.5517155E-02  4.9567634E+00  0.0000000E+00  2.8811441E-02  1.3699552E-02 -2.3785167E-01  9.7130149E-01
 3.3623610E-02  1.0828926E+00  2.0288147E+00  6.2994311E-02  4.8526574E+00  0.0000000E+00  2.9559775E-02  1.3881301E-02 -2.3418135E-01  9.7219293E-01
 3.4407540E-02  1.0844335E+00  1.9025337E+00  6.0364705E-02  4.7470143E+00  0.0000000E+00  3.0322251E-02  1.4063443E-02 -2.3052164E-01  9.7306720E-01
 3.5205487E-02  1.0859015E+00  1.7778382E+00  5.7638431E-02  4.6399884E+00  0.0000000E+00  3.1099051E-02  1.4245927E-02 -2.2687578E-01  9.7392370E-01
 3.6017624E-02  1.0872950E+00  1.6548436E+00  5.4818179E-02  4.5314184E+00  0.0000000E+00  3.1890353E-02  1.4428702E-02 -2.2324716E-01  9.7476187E-01
 3.6844124E-02  1.0886126E+00  1.5342190E+00  5.1925685E-02  4.4214718E+00  0.0000000E+00  3.2696335E-02  1.4611719E-02 -2.1963928E-01  9.7558115E-01
 3.7685156E-02  1.0898533E+00  1.4167194E+00  4.8987595E-02  4.3099764E+00  0.0000000E+00  3.3517168E-02  1.4794930E-02 -2.1605582E-01  9.7638101E-01
 3.8540887E-02  1.0910164E+00  1.3026180E+00  4.6015855E-02  4.1971134E+00  0.0000000E+00  3.4353024E-02  1.4978288E-02 -2.1250053E-01  9.7716095E-01
 3.9411481E-02  1.0921017E+00  1.1919580E+00  4.3015067E-02  4.0827029E+00  0.0000000E+00  3.5204068E-02  1.5161749E-02 -2.0897736E-01  9.7792048E-01
 4.0297101E-02  1.0931097E+00  1.0852990E+00  4.0009162E-02  3.9669398E+00  0.0000000E+00  3.6070463E-02  1.5345272E-02 -2.0549035E-01  9.7865914E-01
