 3.4550107000000E-02  3.0804571874744E+02  1.6521448404504E+02  2.3232519541889E-04  0.0000000000000E+00  1.0000000000000E+00  0.0000000000000E+00  2.3232519541889E-04
 3.5288442000000E-02  3.1427189793718E+02  1.5544433823322E+02  2.3230194232081E-04  3.4632819586108E-05  8.6502022816253E-01  2.0230101185433E-01  1.8332936969057E-04
 3.6036508000000E-02  3.1507604613076E+02  1.5045622041884E+02  2.3228400527025E-04  2.2988128044158E-04  7.0814157143051E-01  3.5538955723673E-01  1.4582005255449E-04
 3.6794291000000E-02  3.1606354396394E+02  1.4725408722034E+02  2.3226689357952E-04  1.7831877118620E-04  5.3940350259311E-01  4.5828461481529E-01  1.1636128360720E-04
 3.7561770000000E-02  3.1766507934396E+02  1.4493459330518E+02  2.3224764888876E-04  1.6716141281670E-04  3.6935384283681E-01  5.1373126010764E-01  9.2978504237051E-05
 3.8338926000000E-02  3.1987926883743E+02  1.4290340425293E+02  2.3222357495300E-04  1.9355092075414E-04  2.0754447744987E-01  5.2632914659710E-01  7.4334088406965E-05
 3.9125732000000E-02  3.2257923746604E+02  1.4080902513754E+02  2.3219166602958E-04  2.3747094863663E-04  6.2012869882493E-02  5.0220592569000E-01  5.9454159287579E-05
 3.9922160000000E-02  3.2561119281422E+02  1.3844485274744E+02  2.3214843797048E-04  2.8934489812264E-04 -6.1054212337313E-02  4.4862981777772E-01  4.7589577855686E-05
 4.0728181000000E-02  3.2882439766050E+02  1.3568792853958E+02  2.3208999348908E-04  3.4745448394682E-04 -1.5750148177206E-01  3.7356306583482E-01  3.8145401749755E-05
 4.1543760000000E-02  3.3207539032928E+02  1.3246666098933E+02  2.3201229525216E-04  3.9179969731057E-05 -2.2525130100228E-01  2.8518785132554E-01  3.0641923959219E-05
 4.2368860000000E-02  3.3522566862534E+02  1.2874791655132E+02  2.3191149279092E-04  4.6796097726559E-05 -2.6422725545881E-01  1.9143628431846E-01  2.4690200465502E-05
 4.3203443000000E-02  3.3814049749581E+02  1.2453618777842E+02  2.3178445581113E-04  5.5162917753193E-05 -2.7616419385934E-01  9.9557593230785E-02  1.9974808062627E-05
 4.4047467000000E-02  3.4069162908273E+02  1.1988131091813E+02  2.3162933117470E-04  6.3869084581907E-05 -2.6432186862658E-01  1.5752136871681E-02  1.6240500630907E-05
 4.4900886000000E-02  3.4276357618028E+02  1.1487258928920E+02  2.3144610030220E-04  7.2257501699906E-05 -2.3312735081684E-01 -5.5105010147075E-02  1.3281516839413E-05
 4.5763653000000E-02  3.4427472054446E+02  1.0962752182343E+02  2.3123682413491E-04  7.9584436626095E-05 -1.8777454646766E-01 -1.0963968045907E-01  1.0932909379476E-05
 4.6635717000000E-02  3.4518319717153E+02  1.0428973885995E+02  2.3100551638090E-04  8.4969782612776E-05 -1.3380556788097E-01 -1.4604778355063E-01  9.0632438816111E-06
 4.7517028000000E-02  3.4547853334193E+02  9.9017131037189E+01  2.3075796280988E-04  8.7705277846573E-05 -7.6701831989619E-02 -1.6405706247544E-01  7.5683744605389E-06
 4.8407528000000E-02  3.4518807361380E+02  9.3972451763647E+01  2.3050115710802E-04  8.7441434883470E-05 -2.1513849206404E-02 -1.6479149955894E-01  6.3662308282296E-06
 4.9307162000000E-02  3.4437432449420E+02  8.9306794826233E+01  2.3024255513136E-04  8.4304520069425E-05  2.7452478916059E-02 -1.5055603560332E-01  5.3924552698455E-06
 5.0215868000000E-02  3.4312726295207E+02  8.5146880902883E+01  2.2998933496591E-04  7.8779005451670E-05  6.6875360538323E-02 -1.2455905245483E-01  4.5968592560517E-06
 5.1133586000000E-02  3.4155512208975E+02  8.1586121861273E+01  2.2974775840395E-04  7.1553736764330E-05  9.4574809843328E-02 -9.0592709194553E-02  3.9405034267156E-06
 5.2060250000000E-02  3.3977514629713E+02  7.8681690242409E+01  2.2952273879799E-04  6.3332597582804E-05  1.0958036892130E-01 -5.2692177563503E-02  3.3933382670572E-06
 5.2995795000000E-02  3.3790529552290E+02  7.6454516827399E+01  2.2931763023114E-04  5.4747804552669E-05  1.1210764557038E-01 -1.4795064771489E-02  2.9322886968828E-06
 5.3940152000000E-02  3.3605821674125E+02  7.4892434533867E+01  2.2913420722988E-04  4.6298750033163E-05  1.0344493415270E-01  1.9574747499281E-02  2.5397293137178E-06
 5.4893251000000E-02  3.3433647695092E+02  7.3955103544854E+01  2.2897275102753E-04  3.4233422952542E-04  8.5758713132331E-02  4.7575870376014E-02  2.2022645721432E-06
 5.5855019000000E-02  3.3282979236777E+02  7.3578427815373E+01  2.2883238869085E-04  2.7834557438650E-04  6.1833340429752E-02  6.7248268247966E-02  1.9097645374809E-06
 5.6825383000000E-02  3.3161311408945E+02  7.3679304243703E+01  2.2871109782957E-04  2.2590204646397E-04  3.4767457812395E-02  7.7625097056214E-02  1.6545948427473E-06
 5.7804266000000E-02  3.3074522883693E+02  7.4160033024329E+01  2.2860595859896E-04  1.9068030277382E-04  7.6554974487012E-03  7.8747106708665E-02  1.4310077952032E-06
 5.8791591000000E-02  3.3026800622012E+02  7.4911598045962E+01  2.2851326507745E-04  1.7888263144338E-04 -1.6714960269680E-02  7.1579318215793E-02  1.2346545874265E-06
 5.9787279000000E-02  3.3020545884527E+02  7.5816437152601E+01  2.2842858253646E-04  1.9190346530570E-04 -3.6119211020641E-02  5.7839734587951E-02  1.0622002874851E-06
 6.0791250000000E-02  3.3056316360925E+02  7.6751610924954E+01  2.2834675815459E-04  2.2446862058166E-04 -4.9079240112029E-02  3.9760096507358E-02  9.1102069440153E-07
 6.1803421000000E-02  3.3132712037511E+02  7.7590424831485E+01  2.2826191737586E-04  2.7061292525587E-04 -5.4957414215769E-02  1.9806580210315E-02  7.7897072724632E-07
 6.2823709000000E-02  3.3246296970478E+02  7.8205838347288E+01  2.2816749021667E-04  3.2839320139341E-04 -5.3952955930621E-02  3.9278197138347E-04  6.6421284344789E-07
 6.3852030000000E-02  3.3391432044239E+02  7.8474043487094E+01  2.2805631627598E-04  4.9793107889531E-05 -4.7005549672299E-02 -1.6381804896559E-02  5.6509737808790E-07
 6.4888298000000E-02  3.3560190123810E+02  7.8279687538270E+01  2.2792098496440E-04  6.1560566211541E-05 -3.5622019904851E-02 -2.8938603314953E-02  4.8008616758958E-07
 6.5932425000000E-02  3.3742595471532E+02  7.7515245812905E+01  2.2775411803375E-04  7.6469990711458E-05 -2.1651054702679E-02 -3.6350754044490E-02  4.0771300707705E-07
 6.6984325000000E-02  3.3927201449467E+02  7.6112117139213E+01  2.2754910608218E-04  9.4631465549681E-05 -7.0359210808194E-03 -3.8386422586994E-02  3.4656220919489E-07
 6.8043909000000E-02  3.4099076961882E+02  7.4055605886706E+01  2.2730064547619E-04  1.1376803782593E-04  6.4212006232741E-03 -3.5464775200042E-02  2.9525946920872E-07
 6.9111085000000E-02  3.4242849551290E+02  7.1389020200620E+01  2.2700563768583E-04  1.3143240200117E-04  1.7254555150091E-02 -2.8539606502103E-02  2.5248221088461E-07
 7.0185765000000E-02  3.4346082626075E+02  6.8213477154279E+01  2.2666409480979E-04  1.4541039352847E-04  2.4471499609084E-02 -1.8932065447519E-02  2.1698041427089E-07
 7.1267857000000E-02  3.4399781406212E+02  6.4672573503926E+01  2.2627952684895E-04  1.5415609680172E-04  2.7619735928151E-02 -8.1372570458023E-03  1.8760038274460E-07
 7.2357270000000E-02  3.4399465302406E+02  6.0941139279738E+01  2.2585878239543E-04  1.5728938867342E-04  2.6784626775554E-02  2.3696977192827E-03  1.6330305912122E-07
 7.3453909000000E-02  3.4345685478447E+02  5.7206576779060E+01  2.2541132722436E-04  1.5555679981668E-04  2.2524454297226E-02  1.1305564009560E-02  1.4317379567112E-07
 7.4557684000000E-02  3.4243755034553E+02  5.3647331841490E+01  2.2494809427844E-04  1.5024382320832E-04  1.5757638096407E-02  1.7711933974623E-02  1.2642437495349E-07
 7.5668500000000E-02  3.4102781144598E+02  5.0414172215886E+01  2.2448018966278E-04  1.4251689683425E-04  7.6193635332034E-03  2.1038299575022E-02  1.1238931796103E-07
 7.6786264000000E-02  3.3934263631227E+02  4.7616710146053E+01  2.2401771917888E-04  1.3317947335277E-04 -6.9413085582751E-04  2.1171236106236E-02  1.0051743517377E-07
 7.7910882000000E-02  3.3750599845316E+02  4.5318531046150E+01  2.2356894391428E-04  1.2269167054370E-04 -8.0758126297718E-03  1.8410728586726E-02  9.0360682063418E-08
 7.9042260000000E-02  3.3563760860663E+02  4.3538451107058E+01  2.2313983779340E-04  1.1135943391269E-04 -1.3636793892927E-02  1.3399822296160E-02  8.1561490054650E-08
 8.0180303000000E-02  3.3384313112288E+02  4.2256666963947E+01  2.2273400714850E-04  9.9428948031689E-05 -1.6800727509853E-02  7.0179271825960E-03  7.3839830717716E-08
 8.1324917000000E-02  3.3220821635721E+02  4.1424054375744E+01  2.2235286551600E-04  8.7096828140806E-05 -1.7354320259584E-02  2.5163384799559E-04  6.6980632489787E-08
 8.2476007000000E-02  3.3079598337679E+02  4.0971385519132E+01  2.2199595610652E-04  7.4527572505108E-05 -1.5449502956870E-02 -5.9406295502534E-03  6.0822057138280E-08
 8.3633480000000E-02  3.2964722776522E+02  4.0818162131761E+01  2.2166131206917E-04  6.1841154726746E-05 -1.1558600271019E-02 -1.0753119188745E-02  5.5244828909600E-08
 8.4797240000000E-02  3.2878219511621E+02  4.0879472583390E+01  2.2134580798935E-04  4.9147712600410E-05 -6.3897534953866E-03 -1.3630754995873E-02  5.0162810589745E-08
 8.5967194000000E-02  3.2820336145957E+02  4.1071448359360E+01  2.2104560092516E-04  2.6138044926401E-04 -7.7500129289918E-04 -1.4328512968960E-02  4.5514816855786E-08
 8.7143247000000E-02  3.2789814745349E+02  4.1314967677129E+01  2.2075591121927E-04  1.7322339916209E-04  4.4528281523894E-03 -1.2925354317329E-02  4.1257615921720E-08
