 0.0000000000000E+00  1.0010808689421E+00  2.9078699140816E-01 -1.0083008528085E-17  2.3745647902744E-01  1.4553395963141E+00  6.4182155740499E-03  6.4182155740507E-03  3.0419252985560E-16  3.1196702453345E-15
 5.6228775510204E+00  1.0378685360233E+00  3.0147281646320E-01  1.0756111862453E-15  2.4618251722051E-01  1.5642663896093E+00  6.4182155740488E-03  6.4182155740495E-03 -7.6745618889645E-16 -1.6454690081603E-15
 1.1245755102041E+01  1.0760080743581E+00  3.1255132365493E-01  6.1006252797892E-16  2.5522921940580E-01  1.6813459510472E+00  6.4182155740497E-03  6.4182155740501E-03 -1.1522440970497E-15 -2.3873290183815E-16
 1.6868632653061E+01  1.1155491624402E+00  3.2403694324583E-01  4.5326380238403E-16  2.6460836932684E-01  1.8071884852099E+00  6.4182155740489E-03  6.4182155740490E-03 -1.1947666396690E-16 -7.8817667540357E-16
 2.2491510204082E+01  1.1565433043459E+00  3.3594463578093E-01  3.5218878298550E-16  2.7433218375552E-01  1.9424498682386E+00  6.4182155740484E-03  6.4182155740484E-03 -3.5639984633971E-16 -6.4873287544862E-17
 2.8114387755102E+01  1.1990438968207E+00  3.4828991157456E-01  2.6034878365791E-16  2.8441332840502E-01  2.0878350661813E+00  6.4182155740497E-03  6.4182155740495E-03 -7.4286362728023E-16  5.5658995375143E-16
 3.3737265306122E+01  1.2431062988309E+00  3.6108885091328E-01  2.0629132352512E-16  2.9486493442748E-01  2.2441018091906E+00  6.4182155740489E-03  6.4182155740486E-03 -2.3048803727930E-16 -1.5992348344716E-16
 3.9360142857143E+01  1.2887879036709E+00  3.7435812500115E-01 -1.7086103753848E-22  3.0570061551796E-01  2.4120645407222E+00  6.4182155740485E-03  6.4182155740484E-03 -1.9199443960910E-16 -3.2776681047141E-17
 4.4983020408163E+01  1.3361482137211E+00  3.8811501767480E-01 -1.7798810412019E-22  3.1693448564682E-01  2.5925986623165E+00  6.4182155740488E-03  6.4182155740487E-03 -4.9343581916829E-17  1.5302558444586E-16
 5.0605897959184E+01  1.3852489179524E+00  4.0237744791634E-01 -3.3241743133240E-23  3.2858117744390E-01  2.7866450960855E+00  6.4182155740491E-03  6.4182155740488E-03  1.2677425662241E-16  3.6769680103534E-16
