 0.0000000000000E+00  6.1170232824362E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 5.6228775510204E+00  6.1170232824380E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.1245755102041E+01  6.1170232824382E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.6868632653061E+01  6.1170232824383E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.2491510204082E+01  6.1170232824384E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.8114387755102E+01  6.1170232824385E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 3.3737265306122E+01  6.1170232824385E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 3.9360142857143E+01  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 4.4983020408163E+01  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 5.0605897959184E+01  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 5.6228775510204E+01  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 6.1851653061224E+01  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 6.7474530612245E+01  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 7.3097408163265E+01  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 7.8720285714286E+01  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 8.4343163265306E+01  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 8.9966040816327E+01  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 9.5588918367347E+01  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.0121179591837E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.0683467346939E+02  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.1245755102041E+02  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.1808042857143E+02  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.2370330612245E+02  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.2932618367347E+02  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.3494906122449E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.4057193877551E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.4619481632653E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.5181769387755E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.5744057142857E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.6306344897959E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.6868632653061E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.7430920408163E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.7993208163265E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.8555495918367E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.9117783673469E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 1.9680071428571E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.0242359183673E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.0804646938776E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.1366934693878E+02  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.1929222448980E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.2491510204082E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.3053797959184E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.3616085714286E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.4178373469388E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.4740661224490E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.5302948979592E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.5865236734694E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.6427524489796E+02  6.1170232824387E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.6989812244898E+02  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
 2.7552100000000E+02  6.1170232824386E-01  2.1074471419036E+00  5.8324280579646E-01  8.6017782977318E-14
