 0.0000000000000E+00  1.0013799310279E+00  2.9064631102603E-01  1.1710950707616E-01  2.3710603521361E-01  1.4654287495679E+00  6.4144009819897E-03  6.4144009819895E-03  6.3837239632576E-15  3.7120126969802E-15
 5.6228775510204E+00  1.0381563203897E+00  3.0132050327780E-01  1.2141043691982E-01  2.4581392280038E-01  1.5750431111202E+00  6.4144009819888E-03  6.4144009819890E-03  3.7964308663554E-15 -2.7215693984089E-15
 1.1245755102041E+01  1.0762833487773E+00  3.1238671282313E-01  1.2586932146744E-01  2.5484161374499E-01  1.6928566486897E+00  6.4144009819889E-03  6.4144009819896E-03  1.2499526869503E-15 -1.5681071319538E-15
 1.6868632653061E+01  1.1158106193684E+00  3.2385933677560E-01  1.3049196171772E-01  2.6420085305295E-01  1.8194826622712E+00  6.4144009819895E-03  6.4144009819902E-03  8.0551405639400E-16 -6.9990837168623E-16
 2.2491510204082E+01  1.1567895570527E+00  3.3575330099305E-01  1.3528437171519E-01  2.7390381707343E-01  1.9555803268210E+00  6.4144009819904E-03  6.4144009819907E-03  2.9572892173508E-16 -4.1022666826769E-16
 2.8114387755102E+01  1.1992734753355E+00  3.4808407949602E-01  1.4025278637440E-01  2.8396312934068E-01  2.1018581237127E+00  6.4144009819899E-03  6.4144009819902E-03 -3.2904061757855E-17 -5.7728199227353E-16
 3.3737265306122E+01  1.2433176456984E+00  3.6086771459948E-01  1.4540366959161E-01  2.9439187699724E-01  2.2590775288678E+00  6.4144009819897E-03  6.4144009819901E-03 -1.9694143542079E-16 -7.6617025173091E-16
 3.9360142857143E+01  1.2889793695075E+00  3.7412083778379E-01  1.5074372265424E-01  3.0520362782021E-01  2.4280569767576E+00  6.4144009819892E-03  6.4144009819894E-03  3.4009672139349E-16 -8.7217099498323E-16
 4.4983020408163E+01  1.3363180525623E+00  3.8786069133226E-01  1.5627989295924E-01  3.1641244787298E-01  2.6096761209146E+00  6.4144009819892E-03  6.4144009819894E-03 -7.6275213866156E-17 -3.2604217040511E-16
 5.0605897959184E+01  1.3853952823823E+00  4.0210515076328E-01  1.6201938305166E-01  3.2803291980510E-01  2.8048804131305E+00  6.4144009819894E-03  6.4144009819895E-03 -4.8392628368363E-16 -1.5891775157486E-16
 5.6228775510204E+01  1.4362749083327E+00  4.1687274808638E-01  1.6796965999515E-01  3.4008016182428E-01  3.0146860251783E+00  6.4144009819892E-03  6.4144009819892E-03  3.9672519852917E-17 -2.2328163372503E-16
 6.1851653061224E+01  1.4890231246917E+00  4.3218269591229E-01  1.7413846508655E-01  3.5256984736514E-01  3.2401851386820E+00  6.4144009819892E-03  6.4144009819893E-03 -1.0367221499403E-16 -1.0229321494882E-16
 6.7474530612245E+01  1.5437085567696E+00  4.4805491244851E-01  1.8053382392734E-01  3.6551822548035E-01  3.4825516306676E+00  6.4144009819893E-03  6.4144009819892E-03  9.4903987333292E-17  1.0195941371221E-16
 7.3097408163265E+01  1.6004023501898E+00  4.6451004741287E-01  1.8716405686491E-01  3.7894214198055E-01  3.7430471843961E+00  6.4144009819893E-03  6.4144009819892E-03 -6.9021928327914E-17  2.5471368930628E-17
