#  1.0000000000000E+00  0.0000000000000E+00  2.3175412079291E-01 -6.4144009819892E-03
 0.0000000000000E+00 -4.8314260968577E-16 -1.2383799742848E-16  1.1162861740032E-16  1.6395453180672E-16 -5.2434926728081E-17  6.5352886847161E-17  2.3478092538232E-01 -3.3123843547070E-02
 1.2134956257652E-03  4.7095485364610E-03 -5.9827392239181E-03 -1.3293584771520E-06 -7.2891336442599E-07  4.2278257051167E-04 -3.1783084789610E-04  2.3478040033631E-01 -3.3124413806015E-02
 4.8598042576750E-03  1.8935154794849E-02 -2.3485010930244E-02 -1.3669142841926E-05 -1.0316816075555E-05  1.6957218914761E-03 -1.2525445175851E-03  2.3477629784677E-01 -3.3127921505633E-02
 1.0956449776219E-02  4.2928923284116E-02 -5.1191667920123E-02 -6.8448899432639E-05 -5.2783750817224E-05  3.8305096478851E-03 -2.7503257548996E-03  2.3476966869102E-01 -3.3133035291712E-02
 1.9532835037547E-02  7.6988057421218E-02 -8.6988089963615E-02 -2.0952862644288E-04 -1.6846569674975E-04  6.8399858611399E-03 -4.7299231776702E-03  2.3476125780924E-01 -3.3141126427787E-02
 3.0630539981632E-02  1.2129152822135E-01 -1.2808224205580E-01 -4.9550820626501E-04 -4.1680134777077E-04  1.0729168001425E-02 -7.0954061902123E-03  2.3475161458109E-01 -3.3151151940740E-02
 4.4303746127476E-02  1.7571156496505E-01 -1.7118265092611E-01 -9.8548995175757E-04 -8.7602305410498E-04  1.5484393332974E-02 -9.7539214249819E-03  2.3474195299045E-01 -3.3164588840802E-02
 6.0619794820640E-02  2.3963599299434E-01 -2.1273428115681E-01 -1.7385976670489E-03 -1.6446641978717E-03  2.1061781171933E-02 -1.2637891354997E-02  2.3473331319929E-01 -3.3180483973596E-02
 7.9659889028125E-02  3.1183873573720E-01 -2.4920162182290E-01 -2.7981618367364E-03 -2.8387084145236E-03  2.7375586499363E-02 -1.5730124755826E-02  2.3472741221895E-01 -3.3200372995839E-02
 1.0151995116565E-01  3.9043471980732E-01 -2.7738279371208E-01 -4.1912764948561E-03 -4.5895270581589E-03  3.4286306866550E-02 -1.9089266010836E-02  2.3472578322369E-01 -3.3223304879069E-02
 1.2631165246940E-01  4.7294079902206E-01 -2.9471935984988E-01 -5.9149660138739E-03 -7.0370504492194E-03  4.1586678764339E-02 -2.2871193988524E-02  2.3473058668332E-01 -3.3250734810436E-02
 1.5416363287784E-01  5.5645206961343E-01 -2.9956770925678E-01 -7.9397933767746E-03 -1.0324084300722E-02  4.8982920172125E-02 -2.7340216976293E-02  2.3474368743216E-01 -3.3281514272400E-02
 1.8522293437556E-01  6.3791229345607E-01 -2.9138627894483E-01 -1.0201947598949E-02 -1.4587175705935E-02  5.6067346057182E-02 -3.2861225545595E-02  2.3476737491249E-01 -3.3316755959612E-02
 2.1965667539691E-01  7.1444282768435E-01 -2.7081305795004E-01 -1.2614137410336E-02 -1.9950703028156E-02  6.2281110144912E-02 -3.9861497826597E-02  2.3480331463492E-01 -3.3354793139877E-02
 2.5765399934730E-01  7.8366127514764E-01 -2.3961342493067E-01 -1.5065452608320E-02 -2.6520061707026E-02  6.6870277611011E-02 -4.8748278838507E-02  2.3485310021902E-01 -3.3396030216730E-02
 2.9942833676086E-01  8.4392501636657E-01 -2.0051325701471E-01 -1.7439592571049E-02 -3.4380427130935E-02  6.8851612178469E-02 -5.9768598171710E-02  2.3491698669911E-01 -3.3437890849944E-02
 3.4522002830748E-01  8.9441918710145E-01 -1.5694134098031E-01 -1.9620641847017E-02 -4.3595985717559E-02  6.7021128261890E-02 -7.2804454249972E-02  2.3499416167125E-01 -3.3479680858611E-02
 3.9529936507288E-01  9.3504845095213E-01 -1.1272301273650E-01 -2.1515186322948E-02 -5.4214329207993E-02  6.0062907359111E-02 -8.7118179990618E-02  2.3508112361573E-01 -3.3517550445139E-02
 4.4997011361895E-01  9.6610623219872E-01 -7.1747252028762E-02 -2.3059444268328E-02 -6.6268381783672E-02  4.6827627511762E-02 -1.0110683020230E-01  2.3517150248023E-01 -3.3549390239724E-02
 5.0957360672842E-01  9.8777830687009E-01 -3.7604135418214E-02 -2.4239777559669E-02 -7.9778004044782E-02  2.6834132767219E-02 -1.1219593833805E-01  2.3525387825791E-01 -3.3569808991035E-02
 5.7449349700374E-01  9.9958698657470E-01 -1.3154872355626E-02 -2.5094092342366E-02 -9.4741680263143E-02  9.5441403087087E-04 -1.1707765869165E-01  2.3531091211621E-01 -3.3575036134398E-02
 6.4516129032258E-01  9.9999999999999E-01 -3.1072366901697E-14 -2.5720393366139E-02 -1.1112095437756E-01 -2.7945246496806E-02 -1.1251379096071E-01  2.3531636053063E-01 -3.3557841283818E-02
 7.2206280043514E-01  9.8645266951723E-01  2.0965103299160E-03 -2.6257387362536E-02 -1.2881226852138E-01 -5.4888087098450E-02 -9.6751862964595E-02  2.3523332466994E-01 -3.3512321096464E-02
 8.0574569584327E-01  9.5601122849250E-01 -4.4075996610449E-03 -2.6863069567722E-02 -1.4761852399950E-01 -7.3795644955236E-02 -7.1147645941090E-02  2.3501044247442E-01 -3.3428598848317E-02
 8.9682834696002E-01  9.0659048680134E-01 -1.5072461319065E-02 -2.7662881487154E-02 -1.6722711048354E-01 -7.9859673329399E-02 -4.0951123569945E-02  2.3457958940012E-01 -3.3297360372448E-02
 9.9601022724332E-01  8.3819712843849E-01 -2.4695447559926E-02 -2.8710702014446E-02 -1.8721411950287E-01 -7.2433668377328E-02 -1.3978330273483E-02  2.3385216666021E-01 -3.3104336302868E-02
 1.1040841788897E+00  7.5324829102117E-01 -2.9316998947392E-02 -2.9957024513235E-02 -2.0707068313326E-01 -5.6318077080900E-02  3.0855784135447E-03  2.3271798694852E-01 -3.2834887150749E-02
 1.2219509248095E+00  6.5541410758840E-01 -2.7886963236975E-02 -3.1275818786622E-02 -2.2623827717276E-01 -3.9451441941296E-02  8.6572840205285E-03  2.3104440623979E-01 -3.2468952354927E-02
 1.3506362979409E+00  5.4768314195352E-01 -2.2199961431640E-02 -3.2514117389548E-02 -2.4411352954424E-01 -2.7871327495988E-02  6.8782560472614E-03  2.2868028844492E-01 -3.1986669632770E-02
 1.4913117716510E+00  4.3158841998086E-01 -1.4931636435258E-02 -3.3553805830291E-02 -2.6001834416202E-01 -2.2313597551439E-02  3.6571475815819E-03  2.2546305006197E-01 -3.1364761599349E-02
 1.6453190177622E+00  3.0866262484140E-01 -7.6248636249963E-03 -3.4314278604171E-02 -2.7316828581986E-01 -1.9840243438287E-02  2.0356635480486E-03  2.2123354584321E-01 -3.0583810943260E-02
 1.8141994004940E+00  1.8277489182339E-01 -4.6212300895934E-04 -3.4732744158372E-02 -2.8271100836010E-01 -1.7961001123368E-02  1.6810454009244E-03  2.1585593578621E-01 -2.9626197274209E-02
 1.9997295470214E+00  6.0958977600698E-02  6.6312718622155E-03 -3.4736706100243E-02 -2.8785136700739E-01 -1.6165278317649E-02  1.5564301056831E-03  2.0924356396465E-01 -2.8484558026236E-02
 2.2039644338840E+00 -4.7729662136077E-02  1.3331257846443E-02 -3.4262108821044E-02 -2.8803443024116E-01 -1.4650747501469E-02  1.3885415511146E-03  2.0138122781481E-01 -2.7159780723792E-02
 2.4292898137085E+00 -1.3445694957240E-01  1.9050376640538E-02 -3.3269294909141E-02 -2.8312005860423E-01 -1.3418535139225E-02  1.2384637186332E-03  1.9233735009820E-01 -2.5667475181420E-02
 2.6784863059733E+00 -1.9330960052847E-01  2.3206280271138E-02 -3.1769241600001E-02 -2.7348765003039E-01 -1.2376534081626E-02  1.1152726067346E-03  1.8225369401758E-01 -2.4031388265700E-02
 2.9548081253617E+00 -2.2364741402383E-01  2.5419952358575E-02 -2.9822857236488E-02 -2.5998681583965E-01 -1.1456293710908E-02  1.0069705527635E-03  1.7131496550452E-01 -2.2283962077568E-02
 3.2620802702989E+00 -2.3045972356835E-01  2.5693783357088E-02 -2.7538771277729E-02 -2.4371395861637E-01 -1.0601567114474E-02  9.0760043484100E-04  1.5970680519725E-01 -2.0455355965875E-02
 3.6048191074170E+00 -2.2195864037277E-01  2.4443092091345E-02 -2.5037785466240E-02 -2.2569938830667E-01 -9.7689690795423E-03  8.1309955117459E-04  1.4758591747217E-01 -1.8574273209954E-02
 3.9883827509977E+00 -2.0583102542486E-01  2.2287527984949E-02 -2.2428906442544E-02 -2.0668700019590E-01 -8.9327816869167E-03  7.2078016728587E-04  1.3507325873715E-01 -1.6662141219287E-02
 4.4191595630774E+00 -1.8686086168953E-01  1.9758418348676E-02 -1.9785297272575E-02 -1.8711290795109E-01 -8.0839592900357E-03  6.2970002242165E-04  1.2227109455737E-01 -1.4740669835030E-02
 4.9048056364975E+00 -1.6707369097688E-01  1.7149009213408E-02 -1.7158226618436E-02 -1.6723476006833E-01 -7.2242697079808E-03  5.4008196242490E-04  1.0928474070636E-01 -1.2829836074345E-02
 5.4545454545455E+00 -1.4712731256860E-01  1.4579222556900E-02 -1.4584794614202E-02 -1.4726465011045E-01 -6.3609678432357E-03  4.5302840281294E-04  9.6239687260953E-02 -1.0955088152006E-02
 6.0795542687962E+00 -1.2732001358634E-01  1.2101365882363E-02 -1.2106518808005E-02 -1.2743896874917E-01 -5.5039901093095E-03  3.6982595336430E-04  8.3288119057243E-02 -9.1427276093236E-03
 6.7934463423832E+00 -1.0793488821503E-01  9.7612132488850E-03 -9.7642540130827E-03 -1.0803546578371E-01 -4.6653852731089E-03  2.9206222762707E-04  7.0611785515552E-02 -7.4247407054111E-03
 7.6129002726496E+00 -8.9290865654961E-02  7.6022037114903E-03 -7.6051527939961E-03 -8.9374271587686E-02 -3.8589505127857E-03  2.2122180328286E-04  5.8419278189488E-02 -5.8324089252571E-03
 8.5584611558500E+00 -7.1740616162628E-02  5.6707373457630E-03 -5.6718247637369E-03 -7.1807392228602E-02 -3.0999462646901E-03  1.5888895044486E-04  4.6941032757630E-02 -4.3996420939448E-03
 9.6555688906727E+00 -5.5650447366090E-02  4.0049812244961E-03 -4.0063346829493E-03 -5.5702429636697E-02 -2.4042124253452E-03  1.0626846437551E-04  3.6416758427885E-02 -3.1548204342331E-03
 1.0935870685435E+01 -4.1374237790106E-02  2.6369540294122E-03 -2.6367730739143E-03 -4.1412673743344E-02 -1.7870446013736E-03  6.4321528916764E-05  2.7077872847188E-02 -2.1223921922691E-03
 1.2438879256439E+01 -2.9211714033039E-02  1.5790272958603E-03 -1.5794988335613E-03 -2.9239021566598E-02 -1.2613810030911E-03  3.3221512176043E-05  1.9120672246375E-02 -1.3132469959401E-03
 1.4214025594877E+01 -1.9362632093112E-02  8.2626458581813E-04 -8.2552519401226E-04 -1.9380544562844E-02 -8.3582814346747E-04  1.2519068574466E-05  1.2676002220119E-02 -7.2611845398921E-04
 1.6323103064291E+01 -1.1876724049053E-02  3.4567969476191E-04 -3.4590323734457E-04 -1.1887871561897E-02 -5.1249114747372E-04  7.3114063018996E-07  7.7767984047754E-03 -3.3982559958242E-04
 1.8842958547214E+01 -6.6220406726131E-03  8.6146584375568E-05 -8.5373831770821E-05 -6.6280904347395E-03 -2.8561968705287E-04 -4.1880234292401E-06  4.3370805621298E-03 -1.1965457966237E-04
 2.1867956415951E+01 -3.2829258427261E-03 -2.1312697961040E-05  2.0994199489118E-05 -3.2860729266507E-03 -1.4152169761742E-04 -4.8366788411744E-06  2.1507541730996E-03 -1.7377848768049E-05
 2.5511030361867E+01 -1.4095676443430E-03 -4.1716522962005E-05  4.2322753706597E-05 -1.4107762215771E-03 -6.0725340692570E-05 -3.4807135620510E-06  9.2376353502721E-04  1.3868655172723E-05
 2.9900709274659E+01 -5.0846646308861E-04 -2.9707417019476E-05  2.9287558577129E-05 -5.0903098041183E-04 -2.1887669059507E-05 -1.8876879602051E-06  3.3336610491462E-04  1.4607512994567E-05
 3.5168864215715E+01 -1.4948899837434E-04 -1.3516652154389E-05  1.3977285867573E-05 -1.4953877408436E-04 -6.4292569612026E-06 -7.6115048407856E-07  9.8054230767522E-05  7.4262729426426E-06
 4.1419695291531E+01 -3.4855669011157E-05 -4.8197493022792E-06  4.4304324157485E-06 -3.4968268292004E-05 -1.4970925751979E-06 -2.4942490752721E-07  2.2879439840764E-05  2.8252104703846E-06
 4.8665626607709E+01 -6.4887862787217E-06 -9.9114140352540E-07  1.3356169555341E-06 -6.4237083406740E-06 -2.7858734281496E-07 -5.0462409798777E-08  4.2597145235946E-06  5.8680949156501E-07
 5.6716111653915E+01 -9.5424575209065E-07 -3.7413632042418E-07  8.5472972520557E-08 -1.0157802143863E-06 -4.0697869901402E-08 -1.7281345551890E-08  6.2894482627433E-07  2.3635887977538E-07
 6.5027225430406E+01 -1.7015669489652E-07  8.1991934507475E-08  1.6638165849365E-07 -1.1676586337585E-07 -7.4336666085514E-09  3.3407534642393E-09  1.1045716174590E-07 -5.5633945149921E-08
 7.2587189964099E+01 -3.5602282799053E-09 -9.5030936670110E-08 -8.0800260786890E-08 -3.9902869465334E-08 -4.0611443172549E-11 -4.1085869138836E-09  3.4594712924278E-09  6.2471577014061E-08
 7.8010805313165E+01 -4.3276438604277E-08  1.4522711294846E-07  1.5355262421278E-07  2.3132200422054E-08 -2.0388461820421E-09  6.2160970567630E-09  2.6582311277332E-08 -9.5825368923659E-08
 8.0000000000000E+01  0.0000000000000E+00  0.0000000000000E+00  0.0000000000000E+00  0.0000000000000E+00  0.0000000000000E+00  0.0000000000000E+00  0.0000000000000E+00  0.0000000000000E+00
