#  1.0000000000000E+00  0.0000000000000E+00  8.8625403447957E-02  5.9960018489484E-03
 0.0000000000000E+00  3.5427372241576E-18  3.1036478438853E-19 -3.2140644952557E-18  1.0381752130717E-16  6.7868095436950E-33 -1.0310275815973E-32  2.0769512565835E-01 -1.0152786554711E-02
 3.9186609309244E-02  4.2285386949371E-02 -3.2478637117980E-02 -6.3455371013546E-05 -5.2009807624938E-05  9.9828374101915E-18 -4.2388441161694E-17  2.0768962936989E-01 -1.0164457201937E-02
 1.5749758320999E-01  1.6776571875138E-01 -1.0317301319965E-01 -6.8461934776900E-04 -1.0686232040695E-03  6.0933889355154E-17 -3.7801808425072E-18  2.0766190174968E-01 -1.0225514954998E-02
 3.5721623804862E-01  3.6170874161993E-01 -1.5128152235650E-01 -2.6693313404372E-03 -5.3202201151679E-03  1.3908883990222E-16 -1.0529282340956E-16  2.0765936994895E-01 -1.0299237776773E-02
 6.4224968278843E-01  5.8538783673433E-01 -1.2932969609670E-01 -5.5679568309108E-03 -1.6230269296233E-02  1.9781606931551E-16 -9.0211458332474E-17  2.0771404664624E-01 -1.0418424902445E-02
 1.0182883416959E+00  7.9376768724183E-01 -4.8629507560414E-02 -7.4146432019795E-03 -3.7129094111115E-02  2.2313755363497E-16 -4.5766941471162E-16  2.0784890893420E-01 -1.0526740757172E-02
 1.4930443172539E+00  9.5069771253237E-01  1.8822910339283E-02 -6.2557215652869E-03 -7.0723476356793E-02 -2.5123970685203E-16 -3.3594719845444E-16  2.0794607157272E-01 -1.0641309706313E-02
 2.0765854307733E+00  1.0000000000000E+00  0.0000000000000E+00 -3.4615149055545E-03 -1.1754084019393E-01 -9.5767440525198E-16 -2.4887857601388E-16  2.0762550461350E-01 -1.0701665049960E-02
 2.7817894460342E+00  8.6505930647618E-01 -7.4378802246397E-02 -3.7205071917280E-03 -1.7240391366796E-01 -3.7874790060088E-16  5.9816905916932E-16  2.0599816283301E-01 -1.0732475919318E-02
 3.6249533279489E+00  5.7573804862042E-01 -9.6713896701751E-02 -8.6062098796315E-03 -2.2280421266875E-01 -1.0567838540732E-16  7.3697991192171E-16  2.0165762476538E-01 -1.0671960585319E-02
 4.6266067187426E+00  2.4763326501062E-01 -6.9844016635741E-02 -1.4462721333409E-02 -2.5656155241016E-01 -3.1282112564003E-16  8.3675916547045E-16  1.9302166957653E-01 -1.0517109060738E-02
 5.8125990455261E+00 -3.7981596944204E-02 -3.3125305627142E-02 -1.8995911445575E-02 -2.6609772050699E-01 -3.5216356953134E-16  7.0719838300631E-16  1.7938764381649E-01 -1.0176705195189E-02
 7.2155586625253E+00 -1.9247298504979E-01  2.0109042269926E-03 -2.0935374910941E-02 -2.5154484601309E-01  1.9401820696422E-16  8.8258766950964E-17  1.6163616291128E-01 -9.6925274491609E-03
 8.8768644766172E+00 -2.1646536480889E-01  1.7269139716039E-02 -2.0308126904253E-02 -2.2298886757117E-01 -1.6587488205413E-16 -2.6273177127135E-16  1.4162413068618E-01 -9.0591954760003E-03
