 0.000000E+00  0.000000E+00  5.029798E-01
 2.506266E-03  5.029798E-01  5.029798E-01
 5.012531E-03  1.011919E+00  5.089393E-01
 7.518797E-03  1.526818E+00  5.148988E-01
 1.002506E-02  2.047676E+00  5.208584E-01
 1.253133E-02  2.574494E+00  5.268179E-01
 1.503759E-02  3.107272E+00  5.327774E-01
 1.754386E-02  3.646008E+00  5.387369E-01
 2.005013E-02  4.190705E+00  5.446965E-01
 2.255639E-02  4.741361E+00  5.506560E-01
 2.506266E-02  5.297976E+00  5.566155E-01
 2.756892E-02  5.860551E+00  5.625751E-01
 3.007519E-02  6.429086E+00  5.685346E-01
 3.258145E-02  7.003580E+00  5.744941E-01
 3.508772E-02  7.584034E+00  5.804536E-01
 3.759398E-02  8.170447E+00  5.864132E-01
 4.010025E-02  8.762820E+00  5.923727E-01
 4.260652E-02  9.361152E+00  5.983322E-01
 4.511278E-02  9.965444E+00  6.042918E-01
 4.761905E-02  1.057569E+01  6.102513E-01
 5.012531E-02  1.119191E+01  6.162108E-01
 5.263158E-02  1.181408E+01  6.221703E-01
 5.513784E-02  1.244221E+01  6.281299E-01
 5.764411E-02  1.307630E+01  6.340894E-01
 6.015038E-02  1.371634E+01  6.400489E-01
 6.265664E-02  1.436235E+01  6.460085E-01
 6.516291E-02  1.501432E+01  6.519680E-01
 6.766917E-02  1.567225E+01  6.579275E-01
 7.017544E-02  1.633614E+01  6.638870E-01
 7.268170E-02  1.700598E+01  6.698466E-01
 7.518797E-02  1.768179E+01  6.758061E-01
 7.769424E-02  1.836355E+01  6.817656E-01
 8.020050E-02  1.905128E+01  6.877252E-01
 8.270677E-02  1.974496E+01  6.936847E-01
 8.521303E-02  2.044341E+01  6.984446E-01
 8.771930E-02  2.114225E+01  6.988427E-01
 9.022556E-02  2.184109E+01  6.988427E-01
 9.273183E-02  2.253994E+01  6.988427E-01
 9.523810E-02  2.323878E+01  6.988427E-01
 9.774436E-02  2.393762E+01  6.988427E-01
 1.002506E-01  2.463646E+01  6.988427E-01
 1.027569E-01  2.533531E+01  6.988427E-01
 1.052632E-01  2.603415E+01  6.988427E-01
 1.077694E-01  2.673299E+01  6.988427E-01
 1.102757E-01  2.743184E+01  6.988427E-01
 1.127820E-01  2.813068E+01  6.988427E-01
 1.152882E-01  2.882952E+01  6.988427E-01
 1.177945E-01  2.952836E+01  6.988427E-01
 1.203008E-01  3.022721E+01  6.988427E-01
 1.228070E-01  3.092605E+01  6.988427E-01
 1.253133E-01  3.162489E+01  6.988427E-01
 1.278195E-01  3.232373E+01  6.988427E-01
 1.303258E-01  3.302258E+01  6.988427E-01
 1.328321E-01  3.372142E+01  6.988427E-01
 1.353383E-01  3.442026E+01  6.988427E-01
 1.378446E-01  3.511911E+01  6.988427E-01
 1.403509E-01  3.581795E+01  6.988427E-01
 1.428571E-01  3.651679E+01  6.988427E-01
 1.453634E-01  3.721563E+01  6.988427E-01
 1.478697E-01  3.791448E+01  6.988427E-01
 1.503759E-01  3.861332E+01  6.988427E-01
 1.528822E-01  3.931216E+01  6.988427E-01
 1.553885E-01  4.001100E+01  6.988427E-01
 1.578947E-01  4.070985E+01  6.988427E-01
 1.604010E-01  4.140869E+01  6.988427E-01
 1.629073E-01  4.210753E+01  6.988427E-01
 1.654135E-01  4.280637E+01  6.988427E-01
 1.679198E-01  4.350522E+01  6.988427E-01
 1.704261E-01  4.420406E+01  6.988427E-01
 1.729323E-01  4.490290E+01  6.988427E-01
 1.754386E-01  4.560175E+01  6.988427E-01
 1.779449E-01  4.630059E+01  6.988427E-01
 1.804511E-01  4.699943E+01  6.988427E-01
 1.829574E-01  4.769827E+01  6.988427E-01
 1.854637E-01  4.839712E+01  6.988427E-01
 1.879699E-01  4.909596E+01  6.988427E-01
 1.904762E-01  4.979480E+01  6.988427E-01
 1.929825E-01  5.049364E+01  6.988427E-01
 1.954887E-01  5.119249E+01  6.988427E-01
 1.979950E-01  5.189133E+01  6.988427E-01
 2.005013E-01  5.259017E+01  6.988427E-01
 2.030075E-01  5.328902E+01  6.988427E-01
 2.055138E-01  5.398786E+01  6.988427E-01
 2.080201E-01  5.468670E+01  6.988427E-01
 2.105263E-01  5.538554E+01  6.988427E-01
 2.130326E-01  5.608439E+01  6.988427E-01
 2.155388E-01  5.678323E+01  6.988427E-01
 2.180451E-01  5.748207E+01  6.988427E-01
 2.205514E-01  5.818091E+01  6.988427E-01
 2.230576E-01  5.887976E+01  6.988427E-01
 2.255639E-01  5.957860E+01  6.988427E-01
 2.280702E-01  6.027744E+01  6.988427E-01
 2.305764E-01  6.097629E+01  6.988427E-01
 2.330827E-01  6.167513E+01  6.988427E-01
 2.355890E-01  6.237397E+01  6.988427E-01
 2.380952E-01  6.307281E+01  6.988427E-01
 2.406015E-01  6.377166E+01  6.988427E-01
 2.431078E-01  6.447050E+01  6.988427E-01
 2.456140E-01  6.516934E+01  6.988427E-01
 2.481203E-01  6.586818E+01  6.988427E-01
 2.506266E-01  6.656703E+01  6.988427E-01
 2.531328E-01  6.726587E+01  6.988427E-01
 2.556391E-01  6.796471E+01  6.988427E-01
 2.581454E-01  6.866356E+01  6.988427E-01
 2.606516E-01  6.936240E+01  6.988427E-01
 2.631579E-01  7.006124E+01  6.988427E-01
 2.656642E-01  7.076008E+01  6.988427E-01
 2.681704E-01  7.145893E+01  6.988427E-01
 2.706767E-01  7.215777E+01  6.988427E-01
 2.731830E-01  7.285661E+01  6.988427E-01
 2.756892E-01  7.355545E+01  6.988427E-01
 2.781955E-01  7.425430E+01  6.988427E-01
 2.807018E-01  7.495314E+01  6.988427E-01
 2.832080E-01  7.565198E+01  6.988427E-01
 2.857143E-01  7.635083E+01  6.988427E-01
 2.882206E-01  7.704967E+01  6.988427E-01
 2.907268E-01  7.774851E+01  6.988427E-01
 2.932331E-01  7.844735E+01  6.988427E-01
 2.957393E-01  7.914620E+01  6.988427E-01
 2.982456E-01  7.984504E+01  6.988427E-01
 3.007519E-01  8.054388E+01  6.988427E-01
 3.032581E-01  8.124272E+01  6.988427E-01
 3.057644E-01  8.194157E+01  6.988427E-01
 3.082707E-01  8.264041E+01  6.988427E-01
 3.107769E-01  8.333925E+01  6.988427E-01
 3.132832E-01  8.403810E+01  6.988427E-01
 3.157895E-01  8.473694E+01  6.988427E-01
 3.182957E-01  8.543578E+01  6.988427E-01
 3.208020E-01  8.613462E+01  6.988427E-01
 3.233083E-01  8.683347E+01  6.988427E-01
 3.258145E-01  8.753231E+01  6.988427E-01
 3.283208E-01  8.823115E+01  6.988427E-01
 3.308271E-01  8.892999E+01  6.988427E-01
 3.333333E-01  8.962884E+01  6.988427E-01
 3.358396E-01  9.032768E+01  6.988427E-01
 3.383459E-01  9.102652E+01  6.988427E-01
 3.408521E-01  9.172537E+01  6.988427E-01
 3.433584E-01  9.242421E+01  6.988427E-01
 3.458647E-01  9.312305E+01  6.988427E-01
 3.483709E-01  9.382189E+01  6.988427E-01
 3.508772E-01  9.452074E+01  6.988427E-01
 3.533835E-01  9.521958E+01  6.988427E-01
 3.558897E-01  9.591842E+01  6.988427E-01
 3.583960E-01  9.661726E+01  6.988427E-01
 3.609023E-01  9.731611E+01  6.988427E-01
 3.634085E-01  9.801495E+01  6.988427E-01
 3.659148E-01  9.871379E+01  6.988427E-01
 3.684211E-01  9.941264E+01  6.988427E-01
 3.709273E-01  1.001115E+02  6.988427E-01
 3.734336E-01  1.008103E+02  6.988427E-01
 3.759398E-01  1.015092E+02  6.988427E-01
 3.784461E-01  1.022080E+02  6.988427E-01
 3.809524E-01  1.029068E+02  6.988427E-01
 3.834586E-01  1.036057E+02  6.988427E-01
 3.859649E-01  1.043045E+02  6.988427E-01
 3.884712E-01  1.050034E+02  6.988427E-01
 3.909774E-01  1.057022E+02  6.988427E-01
 3.934837E-01  1.064011E+02  6.988427E-01
 3.959900E-01  1.070999E+02  6.988427E-01
 3.984962E-01  1.077987E+02  6.988427E-01
 4.010025E-01  1.084976E+02  6.988427E-01
 4.035088E-01  1.091964E+02  6.988427E-01
 4.060150E-01  1.098953E+02  6.988427E-01
 4.085213E-01  1.105941E+02  6.988427E-01
 4.110276E-01  1.112930E+02  6.988427E-01
 4.135338E-01  1.119918E+02  6.988427E-01
 4.160401E-01  1.126906E+02  6.988427E-01
 4.185464E-01  1.133895E+02  6.988427E-01
 4.210526E-01  1.140883E+02  6.988427E-01
 4.235589E-01  1.147872E+02  6.988427E-01
 4.260652E-01  1.154860E+02  6.988427E-01
 4.285714E-01  1.161849E+02  6.988427E-01
 4.310777E-01  1.168837E+02  6.988427E-01
 4.335840E-01  1.175825E+02  6.988427E-01
 4.360902E-01  1.182814E+02  6.988427E-01
 4.385965E-01  1.189802E+02  6.988427E-01
 4.411028E-01  1.196791E+02  6.988427E-01
 4.436090E-01  1.203779E+02  6.988427E-01
 4.461153E-01  1.210768E+02  6.988427E-01
 4.486216E-01  1.217756E+02  6.988427E-01
 4.511278E-01  1.224744E+02  6.988427E-01
 4.536341E-01  1.231733E+02  6.988427E-01
 4.561404E-01  1.238721E+02  6.988427E-01
 4.586466E-01  1.245710E+02  6.988427E-01
 4.611529E-01  1.252698E+02  6.988427E-01
 4.636591E-01  1.259687E+02  6.988427E-01
 4.661654E-01  1.266675E+02  6.988427E-01
 4.686717E-01  1.273663E+02  6.988427E-01
 4.711779E-01  1.280652E+02  6.988427E-01
 4.736842E-01  1.287640E+02  6.988427E-01
 4.761905E-01  1.294629E+02  6.988427E-01
 4.786967E-01  1.301617E+02  6.988427E-01
 4.812030E-01  1.308606E+02  6.988427E-01
 4.837093E-01  1.315594E+02  6.988427E-01
 4.862155E-01  1.322582E+02  6.988427E-01
 4.887218E-01  1.329571E+02  6.988427E-01
 4.912281E-01  1.336559E+02  6.988427E-01
 4.937343E-01  1.343548E+02  6.988427E-01
 4.962406E-01  1.350536E+02  6.988427E-01
 4.987469E-01  1.357525E+02  6.988427E-01
 5.012531E-01  1.364513E+02  6.988427E-01
 5.037594E-01  1.371501E+02  6.988427E-01
