 0.00000000E+000 -8.23809563E-016  1.93611060E-016  1.07652711E-016 -6.73029568E-017 -4.67174296E-032  2.14114517E-032  2.22284251E-001  9.12146760E-003
 1.21349563E-003  4.83607885E-003 -5.90708808E-003 -1.75370156E-006 -4.94325992E-006  3.93796453E-018  9.42694417E-018  2.19557588E-001 -8.89516989E-003
 4.85980426E-003  1.94332291E-002 -2.31803096E-002 -1.34822268E-005 -1.05903498E-005  1.57401497E-017  5.31198082E-017  2.19535606E-001 -8.86644567E-003
 1.09564498E-002  4.40198015E-002 -5.04978043E-002 -6.79286829E-005 -5.83268542E-005  3.01695171E-017  1.04647385E-016  2.19546797E-001 -8.90340609E-003
 1.95328350E-002  7.88546493E-002 -8.57372063E-002 -2.06466850E-004 -1.72639167E-004  3.61442558E-017  2.01470687E-016  2.19520018E-001 -8.87833181E-003
 3.06305400E-002  1.24065546E-001 -1.26099908E-001 -4.88356110E-004 -4.30840374E-004  8.90464048E-017  2.88026221E-016  2.19527105E-001 -8.91868482E-003
 4.43037461E-002  1.79464008E-001 -1.68294564E-001 -9.69505485E-004 -8.95696843E-004  1.06209540E-016  4.19313006E-016  2.19497294E-001 -8.89663977E-003
 6.06197948E-002  2.44370845E-001 -2.08775657E-001 -1.70896013E-003 -1.68358045E-003  7.68596615E-017  5.26487986E-016  2.19502669E-001 -8.94018597E-003
 7.96598890E-002  3.17492634E-001 -2.44031458E-001 -2.74613837E-003 -2.89483369E-003  1.76453218E-016  6.88367880E-016  2.19473129E-001 -8.92165491E-003
 1.01519951E-001  3.96880323E-001 -2.70898305E-001 -4.10741977E-003 -4.67795927E-003  2.89417639E-016  6.78974930E-016  2.19481129E-001 -8.96986128E-003
 1.26311652E-001  4.79997561E-001 -2.86871773E-001 -5.78544684E-003 -7.15651328E-003  4.82573376E-016  5.42693614E-016  2.19457707E-001 -8.95748034E-003
 1.54163633E-001  5.63898165E-001 -2.90373412E-001 -7.74982522E-003 -1.04891878E-002  6.34526919E-016  2.08873814E-016  2.19475715E-001 -9.01401338E-003
 1.85222934E-001  6.45502514E-001 -2.80934380E-001 -9.93240913E-003 -1.47951686E-002  5.74405118E-016 -1.46653927E-016  2.19467818E-001 -9.01217867E-003
 2.19656675E-001  7.21921143E-001 -2.59263536E-001 -1.22452782E-002 -2.02133764E-002  3.84118312E-016 -5.65216783E-016  2.19506755E-001 -9.08100861E-003
 2.57653999E-001  7.90776085E-001 -2.27187662E-001 -1.45737939E-002 -2.68311891E-002 -3.76498951E-016 -8.46337999E-016  2.19526883E-001 -9.09179654E-003
 2.99428337E-001  8.50431854E-001 -1.87472962E-001 -1.68017924E-002 -3.47475158E-002  5.76716986E-017 -6.12755091E-016  2.19598778E-001 -9.17044979E-003
 3.45220028E-001  9.00087206E-001 -1.43558367E-001 -1.88104938E-002 -4.40088655E-002  1.19862437E-015 -1.89943670E-015  2.19656785E-001 -9.18444560E-003
 3.95299365E-001  9.39654451E-001 -9.92400821E-002 -2.05073763E-002 -5.46768101E-002  9.70716351E-016 -7.88304253E-016  2.19762906E-001 -9.25479988E-003
 4.49970114E-001  9.69446736E-001 -5.83335456E-002 -2.18264182E-002 -6.67682596E-002  1.26679380E-015 -6.65601745E-016  2.19844810E-001 -9.24703444E-003
 5.09573607E-001  9.89681345E-001 -2.43169365E-002 -2.27551967E-002 -8.03182226E-002 -2.90520495E-016 -2.54760506E-015  2.19941430E-001 -9.28573945E-003
 5.74493497E-001  9.99964432E-001  8.30101295E-005 -2.33296601E-002 -9.53115405E-002  8.38568327E-016 -1.09519521E-015  2.19963922E-001 -9.25113759E-003
 6.45161290E-001  9.98900155E-001  1.33751214E-002 -2.36494071E-002 -1.11725570E-001 -1.73315932E-015 -2.51962279E-015  2.19917278E-001 -9.30087108E-003
 7.22062800E-001  9.84137507E-001  1.58301520E-002 -2.38525665E-002 -1.29444145E-001  2.07622246E-015  9.02917661E-016  2.19721197E-001 -9.35710409E-003
 8.05745696E-001  9.52963716E-001  9.79334651E-003 -2.41019244E-002 -1.48283493E-001  1.62780702E-015 -8.83847051E-016  2.19405506E-001 -9.62469941E-003
 8.96828347E-001  9.03459261E-001 -5.40348435E-004 -2.45289307E-002 -1.67916745E-001 -1.91197796E-015 -4.07387822E-015  2.19034431E-001 -9.96438042E-003
 9.96010227E-001  8.35595589E-001 -1.02891357E-002 -2.52027440E-002 -1.87930744E-001  1.08419205E-017  1.02514809E-015  2.18739926E-001 -1.03563990E-002
