 0.00000000E+000  2.22284251E-001  9.12146760E-003  2.22471323E-001
 5.22544979E-001  2.22312312E-001  2.07707743E-002  2.23280517E-001
 1.09017992E+000  2.20792947E-001  4.97199671E-002  2.26321896E-001
 1.70290481E+000  2.15016857E-001  8.39278093E-002  2.30816217E-001
 2.36071967E+000  2.03529443E-001  1.19210539E-001  2.35871547E-001
 3.06362449E+000  1.85403779E-001  1.54029832E-001  2.41038898E-001
 3.81161926E+000  1.60072623E-001  1.87545968E-001  2.46569939E-001
 4.60470399E+000  1.27174551E-001  2.17883266E-001  2.52282548E-001
 5.44287868E+000  8.68019092E-002  2.42964298E-001  2.58004305E-001
 6.32614333E+000  3.96200073E-002  2.60528010E-001  2.63523413E-001
 7.25449794E+000 -1.30131858E-002  2.68285887E-001  2.68601304E-001
 8.22794251E+000 -6.89618455E-002  2.64128346E-001  2.72982635E-001
 9.24647703E+000 -1.25284861E-001  2.46385351E-001  2.76409185E-001
 1.03101015E+001 -1.78292583E-001  2.14127865E-001  2.78637735E-001
 1.14188160E+001 -2.23714824E-001  1.67485196E-001  2.79463081E-001
 1.25726204E+001 -2.56998565E-001  1.07938461E-001  2.78745356E-001
 1.37715147E+001 -2.73744294E-001  3.85397087E-002  2.76443932E-001
 1.50154990E+001 -2.70266880E-001 -3.60073181E-002  2.72654935E-001
 1.63045733E+001 -2.44245639E-001 -1.09468612E-001  2.67655206E-001
 1.76387376E+001 -1.95320901E-001 -1.74448759E-001  2.61882844E-001
 1.90179918E+001 -1.25804971E-001 -2.22998663E-001  2.56037681E-001
 2.04402085E+001 -4.16541199E-002 -2.47788542E-001  2.51265253E-001
 2.18732467E+001  4.77847431E-002 -2.44030136E-001  2.48664611E-001
 2.33062848E+001  1.31999222E-001 -2.10930293E-001  2.48828019E-001
 2.47393230E+001  2.01375792E-001 -1.51588160E-001  2.52053923E-001
 2.61723611E+001  2.48019594E-001 -7.21313957E-002  2.58295678E-001
 2.76053993E+001  2.66368489E-001  1.90336202E-002  2.67047656E-001
 2.90384374E+001  2.53867107E-001  1.12054776E-001  2.77497353E-001
 3.04714756E+001  2.11322099E-001  1.96691508E-001  2.88694611E-001
 3.19045137E+001  1.42874245E-001  2.63439765E-001  2.99689105E-001
 3.33375519E+001  5.56022729E-002  3.04595363E-001  3.09628726E-001
 3.47705901E+001 -4.12040539E-002  3.15138638E-001  3.17820917E-001
 3.62036282E+001 -1.37030029E-001  2.93338850E-001  3.23766753E-001
 3.76366664E+001 -2.21274383E-001  2.41006133E-001  3.27179322E-001
 3.90697045E+001 -2.84419586E-001  1.63357428E-001  3.27994131E-001
 4.05027427E+001 -3.19103026E-001  6.85026706E-002  3.26373033E-001
 4.19357808E+001 -3.20970802E-001 -3.33971909E-002  3.22703623E-001
 4.33688190E+001 -2.89214250E-001 -1.31215638E-001  3.17588454E-001
 4.48018571E+001 -2.26724997E-001 -2.14071526E-001  3.11818605E-001
 4.62348953E+001 -1.39843906E-001 -2.72536731E-001  3.06321054E-001
 4.76679334E+001 -3.77239774E-002 -2.99704239E-001  3.02069081E-001
 4.91009716E+001  6.86288549E-002 -2.91998711E-001  2.99955274E-001
 5.05340097E+001  1.67538228E-001 -2.49632680E-001  3.00641868E-001
 5.19670479E+001  2.47934893E-001 -1.76653591E-001  3.04430949E-001
 5.34000861E+001  3.00592007E-001 -8.05670527E-002  3.11201871E-001
 5.48331242E+001  3.19178379E-001  2.84285453E-002  3.20441914E-001
 5.62661624E+001  3.01012599E-001  1.38519524E-001  3.31355162E-001
 5.76992005E+001  2.47426306E-001  2.37552926E-001  3.43003163E-001
 5.91322387E+001  1.63692025E-001  3.14373415E-001  3.54437192E-001
 6.05652768E+001  5.85127428E-002  3.60075269E-001  3.64798493E-001
 6.19983150E+001 -5.68760003E-002  3.69028137E-001  3.73385384E-001
 6.34313531E+001 -1.69901637E-001  3.39560815E-001  3.79694763E-001
 6.48643913E+001 -2.68019317E-001  2.74218878E-001  3.83445365E-001
 6.62974294E+001 -3.40099474E-001  1.79562305E-001  3.84591047E-001
 6.77304676E+001 -3.77684478E-001  6.55141755E-002  3.83324499E-001
 6.91635058E+001 -3.75973261E-001 -5.56730777E-002  3.80072867E-001
 7.05965439E+001 -3.34420370E-001 -1.70729517E-001  3.75480429E-001
 7.20295821E+001 -2.56875153E-001 -2.66815143E-001  3.70371657E-001
 7.34626202E+001 -1.51238558E-001 -3.32947886E-001  3.65687566E-001
 7.48956584E+001 -2.86646392E-002 -3.61251853E-001  3.62387310E-001
 7.63286965E+001  9.76111901E-002 -3.47886175E-001  3.61320820E-001
 7.77617347E+001  2.13697128E-001 -2.93544661E-001  3.63090802E-001
 7.91947728E+001  3.06567643E-001 -2.03463688E-001  3.67941832E-001
 8.06278110E+001  3.65520152E-001 -8.69282235E-002  3.75714649E-001
 8.20608491E+001  3.83400695E-001  4.36792550E-002  3.85880772E-001
 8.34938873E+001  3.57461459E-001  1.74189278E-001  3.97643810E-001
 8.49269255E+001  2.89746145E-001  2.90178723E-001  4.10068921E-001
 8.63599636E+001  1.86953803E-001  3.78559662E-001  4.22207463E-001
 8.77930018E+001  5.97849114E-002  4.29051458E-001  4.33196710E-001
 8.92260399E+001 -7.81665922E-002  4.35368644E-001  4.42330049E-001
 9.06590781E+001 -2.11861841E-001  3.95990737E-001  4.49103667E-001
 9.20921162E+001 -3.26452405E-001  3.14418332E-001  4.53243930E-001
 9.35251544E+001 -4.08924602E-001  1.98880334E-001  4.54722681E-001
 9.49581925E+001 -4.49572329E-001  6.15119195E-002  4.53760945E-001
 9.63912307E+001 -4.43130798E-001 -8.29134817E-002  4.50820973E-001
 9.78242688E+001 -3.89441609E-001 -2.18568243E-001  4.46583523E-001
 9.92573070E+001 -2.93564537E-001 -3.30299971E-001  4.41902940E-001
 1.00690345E+002 -1.65316033E-001 -4.05318813E-001  4.37735914E-001
 1.02123383E+002 -1.82719863E-002 -4.34654967E-001  4.35038856E-001
 1.03556421E+002  1.31662169E-001 -4.14220852E-001  4.34642199E-001
 1.04989460E+002  2.67966740E-001 -3.45353916E-001  4.37121838E-001
 1.06422498E+002  3.75321650E-001 -2.34769168E-001  4.42699564E-001
 1.07855536E+002  4.41322466E-001 -9.39174395E-002  4.51205058E-001
 1.09288574E+002  4.57905268E-001  6.21928935E-002  4.62109500E-001
 1.10721612E+002  4.22318812E-001  2.16588007E-001  4.74619367E-001
 1.12154650E+002  3.37527278E-001  3.52168949E-001  4.87798762E-001
 1.13587689E+002  2.11988780E-001  4.53598601E-001  5.00690457E-001
 1.15020727E+002  5.88227896E-002  5.09030366E-001  5.12417831E-001
 1.16453765E+002 -1.05553699E-001  5.11481899E-001  5.22259817E-001
 1.17886803E+002 -2.63179043E-001  4.59697887E-001  5.29703083E-001
 1.19319841E+002 -3.96504182E-001  3.58394889E-001  5.34474005E-001
 1.20752879E+002 -4.90339470E-001  2.17851383E-001  5.36555701E-001
 1.22185917E+002 -5.33578251E-001  5.28749402E-002  5.36191673E-001
 1.23618956E+002 -5.20499807E-001 -1.18750221E-001  5.33874203E-001
 1.25051994E+002 -4.51502623E-001 -2.78173501E-001  5.30316052E-001
 1.26485032E+002 -3.33173572E-001 -4.07541945E-001  5.26398201E-001
 1.27918070E+002 -1.77675636E-001 -4.91991783E-001  5.23091337E-001
 1.29351108E+002 -1.50677698E-003 -5.21347484E-001  5.21349661E-001
 1.30784146E+002  1.76242507E-001 -4.91333157E-001  5.21986295E-001
 1.32217185E+002  3.35951299E-001 -4.04155632E-001  5.25552138E-001
 1.33650223E+002  4.59626945E-001 -2.68380503E-001  5.32245266E-001
 1.35083261E+002  5.32924087E-001 -9.81044317E-002  5.41878734E-001
 1.36516299E+002  5.46798252E-001  8.85007067E-002  5.53913985E-001
 1.37949337E+002  4.98603898E-001  2.71119851E-001  5.67548959E-001
 1.39382375E+002  3.92506289E-001  4.29500854E-001  5.81835175E-001
 1.40815413E+002  2.39147334E-001  5.45693597E-001  5.95796064E-001
 1.42248452E+002  5.45904478E-002  6.06077199E-001  6.08530762E-001
 1.43681490E+002 -1.41354702E-001  6.02945795E-001  6.19293778E-001
 1.45114528E+002 -3.27251331E-001  5.35470415E-001  6.27552387E-001
 1.46547566E+002 -4.82375340E-001  4.09918560E-001  6.33023849E-001
 1.47980604E+002 -5.89018482E-001  2.39093319E-001  6.35695200E-001
 1.49413642E+002 -6.34502359E-001  4.10401376E-002  6.35828228E-001
 1.50846681E+002 -6.12672724E-001 -1.62850612E-001  6.33946519E-001
 1.52279719E+002 -5.24701522E-001 -3.50145129E-001  6.30803693E-001
 1.53712757E+002 -3.79093249E-001 -4.99826936E-001  6.27326596E-001
 1.55145795E+002 -1.90881562E-001 -5.94645487E-001  6.24531045E-001
 1.56578833E+002  1.99110446E-002 -6.23093557E-001  6.23411606E-001
 1.58011871E+002  2.30393576E-001 -5.80785217E-001  6.24814106E-001
 1.59444909E+002  4.17283138E-001 -4.71073683E-001  6.29313620E-001
 1.60877948E+002  5.59471423E-001 -3.04823962E-001  6.37123160E-001
 1.62310986E+002  6.40397814E-001 -9.93521401E-002  6.48058800E-001
 1.63744024E+002  6.49964949E-001  1.23369083E-001  6.61569623E-001
 1.65177062E+002  5.85774377E-001  3.39052172E-001  6.76821983E-001
 1.66610100E+002  4.53535512E-001  5.23736483E-001  6.92816256E-001
 1.68043138E+002  2.66584669E-001  6.56442743E-001  7.08508617E-001
 1.69476177E+002  4.45535173E-002  7.21547367E-001  7.22921586E-001
 1.70909215E+002 -1.88684401E-001  7.10609272E-001  7.35232848E-001
 1.72342253E+002 -4.07572970E-001  6.23436237E-001  7.44841236E-001
 1.73775291E+002 -5.87667497E-001  4.68260149E-001  7.51412439E-001
 1.75208329E+002 -7.08356915E-001  2.60983401E-001  7.54905196E-001
 1.76641367E+002 -7.55213616E-001  2.35646102E-002  7.55581165E-001
 1.78074405E+002 -7.21703067E-001 -2.18296364E-001  7.53995106E-001
 1.79507444E+002 -6.10053025E-001 -4.37928634E-001  7.50963502E-001
 1.80940482E+002 -4.31170496E-001 -6.10620710E-001  7.47506286E-001
 1.82373520E+002 -2.03597490E-001 -7.16387554E-001  7.44757051E-001
 1.83806558E+002  4.83959386E-002 -7.42267885E-001  7.43843922E-001
 1.85239596E+002  2.97388072E-001 -6.83886830E-001  7.45748524E-001
 1.86672634E+002  5.15777170E-001 -5.46099425E-001  7.51166208E-001
 1.88105673E+002  6.78829454E-001 -3.42625268E-001  7.60395622E-001
 1.89538711E+002  7.67465516E-001 -9.46969380E-002  7.73285736E-001
 1.90971749E+002  7.70474910E-001  1.71147283E-001  7.89254699E-001
 1.92404787E+002  6.85900858E-001  4.25898348E-001  8.07371903E-001
 1.93837825E+002  5.21429161E-001  6.41236840E-001  8.26482338E-001
 1.95270863E+002  2.93717412E-001  7.92676616E-001  8.45343797E-001
