 0.0000000000000E+00  1.0010808689421E+00  2.9078699140816E-01 -1.0083008528085E-17  2.3745647902744E-01  1.4553395963141E+00  6.4182155740486E-03  6.4182155740502E-03 -1.5246647896008E-15  1.8362616001019E-15
 5.6228775510204E+00  1.0378685360233E+00  3.0147281646320E-01  1.0756111862454E-15  2.4618251722051E-01  1.5642663896093E+00  6.4182155740469E-03  6.4182155740481E-03 -1.8734110357102E-15 -1.5044670865890E-15
 1.1245755102041E+01  1.0760080743581E+00  3.1255132365492E-01  6.1006252797897E-16  2.5522921940580E-01  1.6813459510471E+00  6.4182155740477E-03  6.4182155740480E-03 -1.5928663142970E-15 -4.5992419823479E-16
 1.6868632653061E+01  1.1155491624401E+00  3.2403694324582E-01  4.5326380238406E-16  2.6460836932683E-01  1.8071884852098E+00  6.4182155740481E-03  6.4182155740478E-03 -8.4949906889815E-16 -7.7028270761533E-17
 2.2491510204082E+01  1.1565433043459E+00  3.3594463578092E-01  3.5218878298551E-16  2.7433218375551E-01  1.9424498682385E+00  6.4182155740471E-03  6.4182155740468E-03 -9.4148702299481E-16 -1.4940575035098E-16
 2.8114387755102E+01  1.1990438968207E+00  3.4828991157454E-01  2.6034878365791E-16  2.8441332840500E-01  2.0878350661811E+00  6.4182155740473E-03  6.4182155740469E-03 -6.0842739035055E-16  2.9348598197857E-16
 3.3737265306122E+01  1.2431062988308E+00  3.6108885091326E-01  2.0629132352512E-16  2.9486493442747E-01  2.2441018091903E+00  6.4182155740475E-03  6.4182155740470E-03 -5.9551263449651E-16  6.5837612614327E-16
 3.9360142857143E+01  1.2887879036708E+00  3.7435812500113E-01 -1.7086103754208E-22  3.0570061551794E-01  2.4120645407219E+00  6.4182155740474E-03  6.4182155740469E-03 -4.2664108794123E-16  4.3818696698687E-16
 4.4983020408163E+01  1.3361482137210E+00  3.8811501767477E-01 -1.7798810412455E-22  3.1693448564680E-01  2.5925986623161E+00  6.4182155740468E-03  6.4182155740466E-03  1.8777568980279E-16 -9.3932880152176E-18
 5.0605897959184E+01  1.3852489179523E+00  4.0237744791630E-01 -3.3241743138524E-23  3.2858117744387E-01  2.7866450960850E+00  6.4182155740467E-03  6.4182155740467E-03  3.1326397399673E-17  1.6903610577530E-16
 5.6228775510204E+01  1.4361539722782E+00  4.1716399319367E-01  6.3010358971963E-17  3.4065586125810E-01  2.9952151886854E+00  6.4182155740472E-03  6.4182155740472E-03 -4.3577073373345E-17  3.6349761056350E-16
 6.1851653061224E+01  1.4889296828612E+00  4.3249391365861E-01  4.6260698372455E-17  3.5317426491759E-01  3.2193959823357E+00  6.4182155740472E-03  6.4182155740472E-03  1.8019507954381E-16  1.0259578495066E-16
 6.7474530612245E+01  1.5436447924790E+00  4.4838717723393E-01  3.3838942890811E-17  3.6615269421587E-01  3.4603558803495E+00  6.4182155740471E-03  6.4182155740471E-03  3.5505601349256E-16 -2.7168764722926E-16
 7.3097408163265E+01  1.6003705700650E+00  4.6486448562259E-01  2.4738526007657E-17  3.7960805415089E-01  3.7193507367123E+00  6.4182155740466E-03  6.4182155740467E-03  1.2720106136245E-16 -1.6512837582465E-16
 7.8720285714286E+01  1.6591809035402E+00  4.8194730127265E-01  1.8112903788056E-17  3.9355787094461E-01  3.9977304014423E+00  6.4182155740470E-03  6.4182155740470E-03 -2.7427459475106E-16  1.0541501898812E-16
 8.4343163265306E+01  1.7201523960544E+00  4.9965787533309E-01  1.3261113261880E-17  4.0802031487162E-01  4.2969457558452E+00  6.4182155740469E-03  6.4182155740469E-03 -4.3616947217425E-16 -1.0751654781354E-17
 8.9966040816327E+01  1.7833644657664E+00  5.1801927663692E-01  9.6885244649055E-18  4.2301422392686E-01  4.6185562743338E+00  6.4182155740469E-03  6.4182155740470E-03 -1.2049629341708E-16  5.3117713190538E-17
 9.5588918367347E+01  1.8488994492891E+00  5.3705542174944E-01  7.0592082706310E-18  4.3855912836286E-01  4.9642381522203E+00  6.4182155740471E-03  6.4182155740470E-03  3.4659956091998E-16 -1.5972016393162E-16
 1.0121179591837E+02  1.9168427089369E+00  5.5679110612061E-01  5.1299723299801E-18  4.5467527612890E-01  5.3357930418449E+00  6.4182155740464E-03  6.4182155740465E-03 -3.9418462320515E-17 -2.6738952091766E-16
 1.0683467346939E+02  1.9872827439142E+00  5.7725203638228E-01  3.7197191433844E-18  4.7138365924478E-01  5.7351574425710E+00  6.4182155740467E-03  6.4182155740467E-03 -3.2343876194621E-16  2.0071161290457E-17
 1.1245755102041E+02  2.0603113055892E+00  5.9846486383227E-01  9.1299223636253E-22  4.8870604114398E-01  6.1644127935862E+00  6.4182155740466E-03  6.4182155740465E-03  1.2842233836783E-16 -1.7912026317406E-16
 1.1808042857143E+02  2.1360235170050E+00  6.2045721914888E-01  6.4123708160484E-22  5.0666498502147E-01  6.6257963221135E+00  6.4182155740464E-03  6.4182155740464E-03 -9.9549611395669E-17 -1.5669582804592E-16
 1.2370330612245E+02  2.2145179967808E+00  6.4325774838113E-01  4.5283842539789E-22  5.2528388322332E-01  7.1217127035703E+00  6.4182155740470E-03  6.4182155740470E-03  1.3529868449168E-16  1.9964302516476E-16
 1.2932618367347E+02  2.2958969875679E+00  6.6689615026152E-01  3.2009642646244E-22  5.4458698771631E-01  7.6547465944464E+00  6.4182155740470E-03  6.4182155740469E-03  3.2708364000236E-16  1.3426059808366E-16
 1.3494906122449E+02  2.3802664892252E+00  6.9140321489003E-01  2.2645117245650E-22  5.6459944167722E-01  8.2276761032235E+00  6.4182155740467E-03  6.4182155740466E-03 -2.5290894453282E-16  9.1919694008130E-17
 1.4057193877551E+02  2.4677363968887E+00  7.1681086383962E-01  1.6061353945627E-22  5.8534731224294E-01  8.8434872695418E+00  6.4182155740470E-03  6.4182155740469E-03 -1.9332715603947E-16  1.6349835587286E-16
 1.4619481632653E+02  2.5584206441152E+00  7.4315219173550E-01  1.1485656094029E-22  6.0685762446417E-01  9.5053896270793E+00  6.4182155740471E-03  6.4182155740471E-03 -1.1941096700506E-16  1.5129841098701E-16
 1.5181769387755E+02  2.6524373512857E+00  7.7046150936245E-01  8.3892910213896E-23  6.2915839650675E-01  1.0216832931255E+01  6.4182155740470E-03  6.4182155740471E-03 -1.1879363112658E-16 -8.7060236322398E-17
